Time,SP,PV,OP,ts
1/21/2017 15:20,-0.58817,1.4541,-1.329,10
1/21/2017 15:20,-0.58817,1.5077,-1.329,10
1/21/2017 15:20,-0.58817,1.4768,-1.329,10
1/21/2017 15:20,-0.58817,1.4459,-1.329,10
1/21/2017 15:20,-0.58817,1.4191,-1.329,10
1/21/2017 15:20,-0.58817,1.4345,-1.329,10
1/21/2017 15:21,-0.58817,1.4459,-1.329,10
1/21/2017 15:21,-0.58817,1.4259,-1.329,10
1/21/2017 15:21,-0.58817,1.505,-1.329,10
1/21/2017 15:21,-0.58817,1.4486,-1.329,10
1/21/2017 15:21,-0.58817,1.4486,-1.329,10
1/21/2017 15:21,-0.58817,1.4459,-1.329,10
1/21/2017 15:22,-0.58817,1.4204,-1.329,10
1/21/2017 15:22,-0.58817,1.4486,-1.329,10
1/21/2017 15:22,-0.58817,1.4486,-1.329,10
1/21/2017 15:22,-0.58817,1.4459,-1.329,10
1/21/2017 15:22,-0.58817,1.4204,-1.329,10
1/21/2017 15:22,-0.58817,1.4486,-1.329,10
1/21/2017 15:23,-0.58817,1.4486,-1.329,10
1/21/2017 15:23,-0.58817,1.4486,-1.329,10
1/21/2017 15:23,-0.58817,1.454,-1.329,10
1/21/2017 15:23,-0.58817,1.5051,-1.329,10
1/21/2017 15:23,-0.58817,1.448,-1.329,10
1/21/2017 15:23,-0.58817,1.4402,-1.329,10
1/21/2017 15:24,-0.58817,1.4325,-1.329,10
1/21/2017 15:24,-0.58817,1.4248,-1.329,10
1/21/2017 15:24,-0.58817,1.4257,-1.329,10
1/21/2017 15:24,-0.58817,1.505,-1.329,10
1/21/2017 15:24,-0.58817,1.4486,-1.329,10
1/21/2017 15:24,-0.58817,1.4486,-1.329,10
1/21/2017 15:25,-0.58817,1.446,-1.329,10
1/21/2017 15:25,-0.58817,1.4217,-1.329,10
1/21/2017 15:25,-0.58817,1.4681,-1.329,10
1/21/2017 15:25,-0.58817,1.5064,-1.329,10
1/21/2017 15:25,-0.58817,1.4598,-1.329,10
1/21/2017 15:25,-0.58817,1.4207,-1.329,10
1/21/2017 15:26,-0.58817,1.4479,-1.329,10
1/21/2017 15:26,-0.58817,1.4402,-1.329,10
1/21/2017 15:26,-0.58817,1.4324,-1.329,10
1/21/2017 15:26,-0.58817,1.4247,-1.329,10
1/21/2017 15:26,-0.58817,1.4207,-1.329,10
1/21/2017 15:26,-0.58817,1.4427,-1.329,10
1/21/2017 15:27,-0.58817,1.3883,-1.329,10
1/21/2017 15:27,-0.58817,1.4038,-1.329,10
1/21/2017 15:27,-0.58817,1.4147,-1.329,10
1/21/2017 15:27,-0.58817,1.3929,-1.329,10
1/21/2017 15:27,-0.58817,1.4456,-1.329,10
1/21/2017 15:27,-0.58817,1.4147,-1.329,10
1/21/2017 15:28,-0.58817,1.3883,-1.329,10
1/21/2017 15:28,-0.58817,1.4038,-1.329,10
1/21/2017 15:28,-0.58817,1.4167,-1.329,10
1/21/2017 15:28,-0.58817,1.4064,-1.329,10
1/21/2017 15:28,-0.58817,1.3961,-1.329,10
1/21/2017 15:28,-0.58817,1.3898,-1.329,10
1/21/2017 15:29,-0.58817,1.4207,-1.329,10
1/21/2017 15:29,-0.58817,1.4426,-1.329,10
1/21/2017 15:29,-0.58817,1.3898,-1.329,10
1/21/2017 15:29,-0.58817,1.4177,-1.329,10
1/21/2017 15:29,-0.58817,1.4177,-1.329,10
1/21/2017 15:29,-0.58817,1.4177,-1.329,10
1/21/2017 15:30,-0.58817,1.4177,-1.329,10
1/21/2017 15:30,-0.58817,1.4177,-1.329,10
1/21/2017 15:30,-0.58817,1.4177,-1.329,10
1/21/2017 15:30,-0.58817,1.4177,-1.329,10
1/21/2017 15:30,-0.58817,1.4148,-1.329,10
1/21/2017 15:30,-0.58817,1.3883,-1.329,10
1/21/2017 15:31,-0.58817,1.4038,-1.329,10
1/21/2017 15:31,-0.58817,1.4192,-1.329,10
1/21/2017 15:31,-0.58817,1.4347,-1.329,10
1/21/2017 15:31,-0.58817,1.4442,-1.329,10
1/21/2017 15:31,-0.58817,1.3978,-1.329,10
1/21/2017 15:31,-0.58817,1.3579,-1.329,10
1/21/2017 15:32,-0.58817,1.3785,-1.329,10
1/21/2017 15:32,-0.58817,1.3991,-1.329,10
1/21/2017 15:32,-0.58817,1.4148,-1.329,10
1/21/2017 15:32,-0.58817,1.3779,-1.329,10
1/21/2017 15:32,-0.58817,1.3031,-1.329,10
1/21/2017 15:32,-0.58817,1.3883,-1.329,10
1/21/2017 15:33,-0.58817,1.4038,-1.329,10
1/21/2017 15:33,-0.58817,1.4147,-1.329,10
1/21/2017 15:33,-0.58817,1.3839,-1.329,10
1/21/2017 15:33,-0.58817,1.3574,-1.329,10
1/21/2017 15:33,-0.58817,1.3729,-1.329,10
1/21/2017 15:33,-0.58817,1.3883,-1.329,10
1/21/2017 15:34,-0.58817,1.4038,-1.329,10
1/21/2017 15:34,-0.58817,1.4177,-1.329,10
1/21/2017 15:34,-0.58817,1.4177,-1.329,10
1/21/2017 15:34,-0.58817,1.4177,-1.329,10
1/21/2017 15:34,-0.58817,1.4177,-1.329,10
1/21/2017 15:34,-0.58817,1.4177,-1.329,10
1/21/2017 15:35,-0.58817,1.4148,-1.329,10
1/21/2017 15:35,-0.58817,1.3898,-1.329,10
1/21/2017 15:35,-0.58817,1.4148,-1.329,10
1/21/2017 15:35,-0.58817,1.3839,-1.329,10
1/21/2017 15:35,-0.58817,1.3619,-1.329,10
1/21/2017 15:35,-0.58817,1.4177,-1.329,10
1/21/2017 15:36,-0.58817,1.4177,-1.329,10
1/21/2017 15:36,-0.58817,1.4148,-1.329,10
1/21/2017 15:36,-0.58817,1.3839,-1.329,10
1/21/2017 15:36,-0.58817,1.3619,-1.329,10
1/21/2017 15:36,-0.58817,1.4177,-1.329,10
1/21/2017 15:36,-0.58817,1.4177,-1.329,10
1/21/2017 15:37,-0.58817,1.4118,-1.329,10
1/21/2017 15:37,-0.58817,1.3574,-1.329,10
1/21/2017 15:37,-0.58817,1.3729,-1.329,10
1/21/2017 15:37,-0.58817,1.3883,-1.329,10
1/21/2017 15:37,-0.58817,1.4038,-1.329,10
1/21/2017 15:37,-0.58817,1.4148,-1.329,10
1/21/2017 15:38,-0.58817,1.3868,-1.329,10
1/21/2017 15:38,-0.58817,1.3868,-1.329,10
1/21/2017 15:38,-0.58817,1.3898,-1.329,10
1/21/2017 15:38,-0.58817,1.4118,-1.329,10
1/21/2017 15:38,-0.58817,1.3589,-1.329,10
1/21/2017 15:38,-0.58817,1.3839,-1.329,10
1/21/2017 15:39,-0.58817,1.3559,-1.329,10
1/21/2017 15:39,-0.58817,1.3559,-1.329,10
1/21/2017 15:39,-0.58817,1.3501,-1.329,10
1/21/2017 15:39,-0.58817,1.3,-1.329,10
1/21/2017 15:39,-0.58817,1.3569,-1.329,10
1/21/2017 15:39,-0.58817,1.3672,-1.329,10
1/21/2017 15:40,-0.58817,1.3775,-1.329,10
1/21/2017 15:40,-0.58817,1.3839,-1.329,10
1/21/2017 15:40,-0.58817,1.3618,-1.329,10
1/21/2017 15:40,-0.58817,1.4119,-1.329,10
1/21/2017 15:40,-0.58817,1.353,-1.329,10
1/21/2017 15:40,-0.58817,1.3221,-1.329,10
1/21/2017 15:41,-0.58817,1.3001,-1.329,10
1/21/2017 15:41,-0.58817,1.3559,-1.329,10
1/21/2017 15:41,-0.58817,1.3559,-1.329,10
1/21/2017 15:41,-0.58817,1.35,-1.329,10
1/21/2017 15:41,-0.58817,1.3001,-1.329,10
1/21/2017 15:41,-0.58817,1.353,-1.329,10
1/21/2017 15:42,-0.58817,1.3221,-1.329,10
1/21/2017 15:42,-0.58817,1.3001,-1.329,10
1/21/2017 15:42,-0.58817,1.35,-1.329,10
1/21/2017 15:42,-0.58817,1.3001,-1.329,10
1/21/2017 15:42,-0.58817,1.35,-1.329,10
1/21/2017 15:42,-0.58817,1.2971,-1.329,10
1/21/2017 15:43,-0.58817,1.328,-1.329,10
1/21/2017 15:43,-0.58817,1.35,-1.329,10
1/21/2017 15:43,-0.58817,1.2971,-1.329,10
1/21/2017 15:43,-0.58817,1.328,-1.329,10
1/21/2017 15:43,-0.58817,1.3516,-1.329,10
1/21/2017 15:43,-0.58817,1.3052,-1.329,10
1/21/2017 15:44,-0.58817,1.2662,-1.329,10
1/21/2017 15:44,-0.58817,1.2912,-1.329,10
1/21/2017 15:44,-0.58817,1.2648,-1.329,10
1/21/2017 15:44,-0.58817,1.2802,-1.329,10
1/21/2017 15:44,-0.58817,1.2927,-1.329,10
1/21/2017 15:44,-0.58817,1.2773,-1.329,10
1/21/2017 15:45,-0.58817,1.2647,-1.329,10
1/21/2017 15:45,-0.58817,1.2802,-1.329,10
1/21/2017 15:45,-0.58817,1.2913,-1.329,10
1/21/2017 15:45,-0.58817,1.264,-1.329,10
1/21/2017 15:45,-0.58817,1.2717,-1.329,10
1/21/2017 15:45,-0.58817,1.2794,-1.329,10
1/21/2017 15:46,-0.58817,1.2872,-1.329,10
1/21/2017 15:46,-0.58817,1.3,-1.329,10
1/21/2017 15:46,-0.58817,1.3501,-1.329,10
1/21/2017 15:46,-0.58817,1.2942,-1.329,10
1/21/2017 15:46,-0.58817,1.2942,-1.329,10
1/21/2017 15:46,-0.58817,1.2942,-1.329,10
1/21/2017 15:47,-0.58817,1.2942,-1.329,10
1/21/2017 15:47,-0.58817,1.2913,-1.329,10
1/21/2017 15:47,-0.58817,1.272,-1.329,10
1/21/2017 15:47,-0.58817,1.3559,-1.329,10
1/21/2017 15:47,-0.58817,1.3501,-1.329,10
1/21/2017 15:47,-0.58817,1.2942,-1.329,10
1/21/2017 15:48,-0.58817,1.2942,-1.329,10
1/21/2017 15:48,-0.58817,1.3,-1.329,10
1/21/2017 15:48,-0.58817,1.3516,-1.329,10
1/21/2017 15:48,-0.58817,1.3052,-1.329,10
1/21/2017 15:48,-0.58817,1.2662,-1.329,10
