Time,SP,PV,OP
18/07/24 0:35,1.907788,1.869323,38.48518
18/07/24 0:36,1.908857,1.869656,39.09941
18/07/24 0:36,1.909431,1.884219,39.15863
18/07/24 0:36,1.910123,1.923242,37.95727
18/07/24 0:36,1.911326,1.935086,37.27325
18/07/24 0:36,1.912519,1.942835,36.63847
18/07/24 0:37,1.912835,1.948713,35.98645
18/07/24 0:37,1.913386,1.950656,35.20907
18/07/24 0:37,1.914202,1.94918,34.73234
18/07/24 0:37,1.91493,1.947202,34.269
18/07/24 0:37,1.915355,1.945723,33.6558
18/07/24 0:38,1.91565,1.94527,33.22431
18/07/24 0:38,1.915523,1.942314,32.88435
18/07/24 0:38,1.915575,1.92492,33.1664
18/07/24 0:38,1.915425,1.89028,34.53025
18/07/24 0:38,1.915821,1.874997,35.63299
18/07/24 0:39,1.916574,1.868549,36.48802
18/07/24 0:39,1.917195,1.865011,37.4674
18/07/24 0:39,1.918494,1.864334,38.34872
18/07/24 0:39,1.918833,1.864017,39.28242
18/07/24 0:39,1.92038,1.881743,39.4632
18/07/24 0:40,1.921768,1.908469,38.99651
18/07/24 0:40,1.922585,1.930255,38.30475
18/07/24 0:40,1.923422,1.941177,37.74492
18/07/24 0:40,1.922717,1.946037,36.99872
18/07/24 0:40,1.921934,1.948209,36.45094
18/07/24 0:41,1.921398,1.948998,35.99324
18/07/24 0:41,1.921084,1.948768,35.57505
18/07/24 0:41,1.920126,1.947795,35.14362
18/07/24 0:41,1.918706,1.947819,34.5917
18/07/24 0:41,1.917889,1.948415,33.94805
18/07/24 0:42,1.918704,1.94846,33.51391
18/07/24 0:42,1.919026,1.948277,33.12376
18/07/24 0:42,1.918986,1.940627,32.97018
18/07/24 0:42,1.919631,1.907836,34.00383
18/07/24 0:42,1.920786,1.886353,35.13129
18/07/24 0:43,1.920956,1.875231,36.13137
18/07/24 0:43,1.920577,1.867202,37.15376
18/07/24 0:43,1.921688,1.861583,38.25824
18/07/24 0:43,1.922431,1.861185,39.22747
18/07/24 0:43,1.922894,1.871175,39.80473
18/07/24 0:44,1.923234,1.902054,39.32504
18/07/24 0:44,1.924189,1.924148,38.72332
18/07/24 0:44,1.924322,1.940216,38.03896
18/07/24 0:44,1.924324,1.952149,37.06465
18/07/24 0:44,1.923585,1.953701,36.50995
18/07/24 0:45,1.922295,1.958561,35.75462
18/07/24 0:45,1.921921,1.966309,34.92123
18/07/24 0:45,1.920281,1.971428,33.75751
18/07/24 0:45,1.917884,1.969209,32.8069
18/07/24 0:45,1.916813,1.936759,33.30158
18/07/24 0:46,1.915322,1.902252,34.40088
18/07/24 0:46,1.914281,1.879025,35.55794
18/07/24 0:46,1.912883,1.867474,36.64953
18/07/24 0:46,1.912139,1.861849,37.56728
18/07/24 0:46,1.911882,1.85662,38.53372
18/07/24 0:47,1.911751,1.856744,39.37354
18/07/24 0:47,1.911636,1.877636,39.37809
18/07/24 0:47,1.912554,1.902928,38.9024
18/07/24 0:47,1.913119,1.921922,38.25736
18/07/24 0:47,1.914194,1.93089,37.72626
18/07/24 0:48,1.914042,1.932367,37.34691
18/07/24 0:48,1.914299,1.932695,37.09295
18/07/24 0:48,1.914347,1.933405,36.74631
18/07/24 0:48,1.914371,1.933461,36.46324
18/07/24 0:48,1.913946,1.934046,36.12953
18/07/24 0:49,1.913273,1.937428,35.6628
18/07/24 0:49,1.912896,1.938815,35.26503
18/07/24 0:49,1.912422,1.945902,34.34227
18/07/24 0:49,1.911937,1.954029,33.1951
18/07/24 0:49,1.911317,1.950985,32.68869
18/07/24 0:50,1.910979,1.919137,33.38325
18/07/24 0:50,1.910404,1.887747,34.55495
18/07/24 0:50,1.910131,1.867575,35.79016
18/07/24 0:50,1.909511,1.857442,36.91072
18/07/24 0:50,1.910318,1.853016,37.90833
18/07/24 0:51,1.910609,1.850273,38.91914
18/07/24 0:51,1.911565,1.86311,39.38644
18/07/24 0:51,1.913032,1.891159,39.064
18/07/24 0:51,1.915131,1.913638,38.54804
18/07/24 0:51,1.914848,1.922804,38.1734
18/07/24 0:52,1.91605,1.925949,37.95908
18/07/24 0:52,1.914955,1.926497,37.71764
18/07/24 0:52,1.914197,1.926549,37.53066
18/07/24 0:52,1.914143,1.928279,37.26947
18/07/24 0:52,1.913963,1.92751,37.04166
18/07/24 0:52,1.91333,1.926609,36.85379
18/07/24 0:53,1.913038,1.931914,36.42694
18/07/24 0:53,1.912973,1.934364,36.01837
