Time,SP,PV,OP
18/07/24 0:36,1.145728,1.128819,34.61672
18/07/24 0:36,1.14471,1.128752,34.83083
18/07/24 0:37,1.143895,1.127836,35.07467
18/07/24 0:37,1.142725,1.126428,35.33245
18/07/24 0:37,1.142102,1.123799,35.68343
18/07/24 0:37,1.141291,1.119712,36.12817
18/07/24 0:37,1.140861,1.115308,36.62197
18/07/24 0:38,1.141092,1.111177,37.1804
18/07/24 0:38,1.140738,1.109383,37.70977
18/07/24 0:38,1.139823,1.119278,37.75655
18/07/24 0:38,1.139154,1.139226,37.24652
18/07/24 0:38,1.138666,1.152893,36.6105
18/07/24 0:39,1.138069,1.158293,36.14236
18/07/24 0:39,1.137899,1.161428,35.69785
18/07/24 0:39,1.137612,1.164006,35.22763
18/07/24 0:39,1.136468,1.168057,34.19207
18/07/24 0:39,1.136428,1.16952,33.65646
18/07/24 0:40,1.136062,1.170066,33.11419
18/07/24 0:40,1.135341,1.168706,32.6259
18/07/24 0:40,1.133867,1.158044,31.92542
18/07/24 0:40,1.131818,1.136357,32.39251
18/07/24 0:41,1.131167,1.123448,32.83749
18/07/24 0:41,1.129451,1.118967,33.08553
18/07/24 0:41,1.129607,1.118255,33.25982
18/07/24 0:41,1.128566,1.116626,33.47573
18/07/24 0:41,1.128823,1.114431,33.75797
18/07/24 0:41,1.128066,1.112355,34.04229
18/07/24 0:42,1.127898,1.110584,34.34731
18/07/24 0:42,1.127385,1.107835,34.82582
18/07/24 0:42,1.127102,1.102843,35.47649
18/07/24 0:42,1.127884,1.098604,36.09107
18/07/24 0:43,1.127614,1.094979,36.68028
18/07/24 0:43,1.126996,1.092623,37.24938
18/07/24 0:43,1.126939,1.100922,37.45768
18/07/24 0:43,1.126246,1.12277,36.95298
18/07/24 0:43,1.126201,1.138437,36.30153
18/07/24 0:44,1.125459,1.142621,35.91374
18/07/24 0:44,1.124619,1.147208,35.28682
18/07/24 0:44,1.123484,1.150399,34.6817
18/07/24 0:44,1.122551,1.153204,34.10321
18/07/24 0:44,1.121418,1.155448,33.48488
18/07/24 0:45,1.120786,1.156202,32.89657
18/07/24 0:45,1.119379,1.156298,32.31357
18/07/24 0:45,1.118269,1.155881,31.60744
18/07/24 0:45,1.117342,1.136169,31.74423
18/07/24 0:45,1.115282,1.111009,32.41669
18/07/24 0:46,1.114009,1.09924,32.9398
18/07/24 0:46,1.112411,1.091178,33.56474
18/07/24 0:46,1.111053,1.087259,34.02201
18/07/24 0:46,1.109544,1.084631,34.47275
