Time,SP,PV,OP
18/07/24 0:36,1.271715,1.319629,36.52139
18/07/24 0:36,1.270197,1.328205,35.35749
18/07/24 0:36,1.268639,1.302662,35.34217
18/07/24 0:36,1.267812,1.272107,36.0819
18/07/24 0:37,1.266383,1.2584,36.5516
18/07/24 0:37,1.263918,1.250282,37.09591
18/07/24 0:37,1.263292,1.251008,37.26825
18/07/24 0:37,1.262635,1.254111,37.29016
18/07/24 0:37,1.262203,1.257249,37.26912
18/07/24 0:38,1.261524,1.261506,37.13242
18/07/24 0:38,1.26024,1.267272,36.78227
18/07/24 0:38,1.259725,1.267771,36.63627
18/07/24 0:38,1.259463,1.267631,36.49868
18/07/24 0:39,1.258021,1.267667,36.31896
18/07/24 0:39,1.257057,1.267826,36.1249
18/07/24 0:39,1.255928,1.269363,35.8259
18/07/24 0:39,1.253543,1.274865,35.23338
18/07/24 0:39,1.252394,1.276802,34.77105
18/07/24 0:40,1.250642,1.275583,34.34808
18/07/24 0:40,1.247652,1.261387,34.19527
18/07/24 0:40,1.245902,1.246818,34.51603
18/07/24 0:40,1.244939,1.239446,34.77208
18/07/24 0:40,1.24323,1.233141,35.05838
18/07/24 0:41,1.242297,1.22954,35.33191
18/07/24 0:41,1.241179,1.229887,35.57106
18/07/24 0:41,1.240726,1.232471,35.62918
18/07/24 0:41,1.240734,1.236272,35.5959
18/07/24 0:41,1.240023,1.239477,35.5023
18/07/24 0:42,1.239297,1.244504,35.26101
18/07/24 0:42,1.238113,1.250338,34.87445
18/07/24 0:42,1.237604,1.253781,34.42892
18/07/24 0:42,1.236812,1.254255,34.11974
18/07/24 0:42,1.236244,1.254068,33.84929
18/07/24 0:43,1.235406,1.253332,33.54162
18/07/24 0:43,1.232728,1.239275,33.58014
18/07/24 0:43,1.230666,1.227185,33.89602
18/07/24 0:43,1.229801,1.217906,34.31385
18/07/24 0:44,1.227672,1.211214,34.69269
18/07/24 0:44,1.225018,1.206282,35.07718
18/07/24 0:44,1.222633,1.203215,35.41274
18/07/24 0:44,1.220279,1.199932,35.84095
18/07/24 0:44,1.2194,1.1976,36.18316
18/07/24 0:45,1.217634,1.195877,36.55459
18/07/24 0:45,1.216799,1.194683,36.89845
18/07/24 0:45,1.216608,1.192098,37.363
18/07/24 0:45,1.215926,1.189035,37.84021
18/07/24 0:45,1.215328,1.18546,38.48629
18/07/24 0:45,1.21495,1.184429,38.99108
18/07/24 0:46,1.214576,1.18441,39.51888
18/07/24 0:46,1.213953,1.193063,39.60849
18/07/24 0:46,1.214021,1.213872,39.07341
18/07/24 0:46,1.213588,1.228331,38.45946
18/07/24 0:46,1.213827,1.237575,37.84114
18/07/24 0:47,1.213439,1.243954,37.21427
18/07/24 0:47,1.213586,1.248232,36.50354
18/07/24 0:47,1.213252,1.249475,35.91394
18/07/24 0:47,1.21299,1.250872,35.34676
18/07/24 0:47,1.212467,1.25267,34.66364
18/07/24 0:48,1.211528,1.254722,33.80555
18/07/24 0:48,1.211182,1.249575,32.98503
18/07/24 0:48,1.210191,1.223536,33.35054
18/07/24 0:48,1.209895,1.200866,34.09711
18/07/24 0:48,1.209268,1.185303,34.85838
18/07/24 0:49,1.208337,1.176688,35.54723
18/07/24 0:49,1.208997,1.168792,36.74056
18/07/24 0:49,1.209688,1.164839,37.60484
18/07/24 0:49,1.209979,1.163002,38.37352
18/07/24 0:49,1.209779,1.161814,39.07361
18/07/24 0:50,1.210208,1.168456,39.57702
18/07/24 0:50,1.21082,1.199686,39.04923
18/07/24 0:50,1.212155,1.217453,38.51976
18/07/24 0:50,1.211977,1.226514,38.03113
18/07/24 0:50,1.211167,1.229818,37.66182
18/07/24 0:51,1.211784,1.231211,37.33305
18/07/24 0:51,1.210706,1.228083,36.89635
18/07/24 0:51,1.209925,1.226464,36.6698
18/07/24 0:51,1.209182,1.226016,36.43406
18/07/24 0:51,1.208659,1.224843,36.2093
18/07/24 0:52,1.208236,1.224243,35.92179
18/07/24 0:52,1.207641,1.223364,35.62644
18/07/24 0:52,1.207248,1.221962,35.41299
18/07/24 0:52,1.2067,1.221653,35.18521
18/07/24 0:53,1.206395,1.222475,34.90292
18/07/24 0:53,1.205788,1.225656,34.46669
18/07/24 0:53,1.204858,1.232048,33.86731
18/07/24 0:53,1.204181,1.23771,33.13963
18/07/24 0:53,1.204657,1.227254,33.08747
18/07/24 0:53,1.204377,1.205258,33.67057
18/07/24 0:54,1.203087,1.188934,34.30375
18/07/24 0:54,1.202966,1.180004,34.94216
18/07/24 0:54,1.202785,1.175513,35.62383
18/07/24 0:54,1.202789,1.174374,36.08388
18/07/24 0:54,1.202726,1.175097,36.48442
18/07/24 0:55,1.202623,1.177153,36.82467
18/07/24 0:55,1.201861,1.179766,37.3496
18/07/24 0:55,1.20182,1.180163,37.69622
18/07/24 0:55,1.201186,1.181315,37.92535
18/07/24 0:56,1.20051,1.184537,38.29101
18/07/24 0:56,1.201173,1.181577,38.69053
18/07/24 0:56,1.200881,1.177025,39.23613
18/07/24 0:56,1.200326,1.187509,39.19494
18/07/24 0:56,1.200348,1.204568,38.67317
18/07/24 0:57,1.200342,1.220299,37.94345
18/07/24 0:57,1.200287,1.228836,37.26711
18/07/24 0:57,1.200142,1.233644,36.5813
18/07/24 0:57,1.199609,1.23566,35.96194
18/07/24 0:57,1.198719,1.238112,35.27532
18/07/24 0:58,1.196444,1.23985,34.45169
18/07/24 0:58,1.193964,1.239529,33.32149
18/07/24 0:58,1.19178,1.232783,32.72882
18/07/24 0:58,1.189467,1.20966,32.96064
18/07/24 0:58,1.187528,1.188624,33.48109
18/07/24 0:59,1.184391,1.170956,34.12484
18/07/24 0:59,1.182002,1.164027,34.62316
18/07/24 0:59,1.181178,1.163143,34.87146
18/07/24 0:59,1.179936,1.161987,35.14189
18/07/24 0:59,1.178437,1.16041,35.4243
18/07/24 1:00,1.177233,1.159991,35.67115
18/07/24 1:00,1.175704,1.163099,35.78804
18/07/24 1:00,1.174643,1.164055,35.89317
18/07/24 1:00,1.173709,1.163251,36.08463
18/07/24 1:00,1.173637,1.162805,36.25008
18/07/24 1:01,1.17368,1.161383,36.48351
18/07/24 1:01,1.172492,1.159644,36.73487
18/07/24 1:01,1.171813,1.157804,37.07882
18/07/24 1:01,1.171007,1.158382,37.24068
18/07/24 1:02,1.170244,1.158234,37.41518
18/07/24 1:02,1.169299,1.156563,37.63207
18/07/24 1:02,1.168133,1.154996,37.89045
18/07/24 1:02,1.167522,1.154431,38.09528
18/07/24 1:02,1.166549,1.153891,38.28666
18/07/24 1:02,1.165303,1.155779,38.36433
18/07/24 1:03,1.165282,1.158308,38.40347
18/07/24 1:03,1.164626,1.15755,38.52168
18/07/24 1:03,1.16244,1.157651,38.54102
18/07/24 1:03,1.161821,1.165027,38.28711
18/07/24 1:03,1.16165,1.175362,37.80783
18/07/24 1:04,1.160249,1.18627,36.94291
18/07/24 1:04,1.159172,1.190916,36.16448
18/07/24 1:04,1.156939,1.191991,35.50539
18/07/24 1:04,1.15583,1.191105,35.0068
18/07/24 1:05,1.15311,1.188516,33.60664
18/07/24 1:05,1.15144,1.18569,32.77949
