Time,PV,OP,SP,ts
0,35.845,18.48,36.25,1.0
1,35.5,18.61,36.25,1.0
2,35.47,18.72,36.25,1.0
3,35.5,18.83,36.25,1.0
4,35.595,18.92,36.25,1.0
5,35.625,19.01,36.25,1.0
6,35.6575,19.09,36.25,1.0
7,35.75,19.16,36.25,1.0
8,35.9375,19.19,36.25,1.0
9,36.0,19.23,36.25,1.0
10,35.875,19.29,36.25,1.0
11,35.625,19.4,36.25,1.0
12,35.3125,19.55,36.25,1.0
13,35.0,19.75,36.25,1.0
14,34.6875,20.0,36.25,1.0
15,34.5325,20.26,36.25,1.0
16,34.2825,20.56,36.25,1.0
17,34.095,20.89,36.25,1.0
18,34.2825,21.16,36.25,1.0
19,34.6875,21.37,36.25,1.0
20,35.1875,21.49,36.25,1.0
21,35.625,21.55,36.25,1.0
22,36.1575,21.54,36.25,1.0
23,36.345,21.51,36.25,1.0
24,36.4075,21.48,36.25,1.0
25,36.625,21.42,36.25,1.0
26,36.875,21.31,36.25,1.0
27,36.875,21.22,36.25,1.0
28,36.7825,21.15,36.25,1.0
29,36.8125,21.06,36.25,1.0
30,37.0625,20.93,36.25,1.0
31,37.4075,20.74,36.25,1.0
32,37.845,20.48,36.25,1.0
33,38.22,20.17,36.25,1.0
34,38.375,19.85,36.25,1.0
35,38.5325,19.51,36.25,1.0
36,38.625,19.16,36.25,1.0
37,38.75,18.79,36.25,1.0
38,38.625,18.45,36.25,1.0
39,38.0325,18.22,36.25,1.0
40,37.125,18.15,36.25,1.0
41,36.4075,18.17,36.25,1.0
42,35.9075,18.25,36.25,1.0
43,35.75,18.34,36.25,1.0
44,35.5625,18.45,36.25,1.0
45,35.6875,18.52,36.25,1.0
46,35.8125,18.58,36.25,1.0
47,35.875,18.63,36.25,1.0
48,35.875,18.68,36.25,1.0
49,35.875,18.74,36.25,1.0
50,35.75,18.82,36.25,1.0
51,35.47,18.95,36.25,1.0
52,35.1875,19.12,36.25,1.0
53,34.97,19.32,36.25,1.0
54,34.6875,19.57,36.25,1.0
55,34.5,19.83,36.25,1.0
56,34.5,20.09,36.25,1.0
57,34.4075,20.36,36.25,1.0
58,34.375,20.64,36.25,1.0
59,34.2825,20.93,36.25,1.0
60,34.4075,21.19,36.25,1.0
61,34.845,21.37,36.25,1.0
62,35.1875,21.5,36.25,1.0
63,35.595,21.57,36.25,1.0
64,35.97,21.59,36.25,1.0
65,36.47,21.53,36.25,1.0
66,36.8125,21.43,36.25,1.0
67,37.095,21.29,36.25,1.0
68,37.1575,21.15,36.25,1.0
69,37.375,20.97,36.25,1.0
70,37.595,20.76,36.25,1.0
71,37.9375,20.5,36.25,1.0
72,38.22,20.19,36.25,1.0
73,38.2825,19.89,36.25,1.0
74,38.47,19.56,36.25,1.0
75,38.6575,19.2,36.25,1.0
76,38.75,18.83,36.25,1.0
77,38.845,18.44,36.25,1.0
78,38.22,18.19,36.25,1.0
79,37.4075,18.07,36.25,1.0
80,36.6875,18.05,36.25,1.0
81,36.2825,18.08,36.25,1.0
82,36.0325,18.12,36.25,1.0
83,35.9075,18.18,36.25,1.0
84,35.9075,18.23,36.25,1.0
85,35.875,18.29,36.25,1.0
86,35.72,18.37,36.25,1.0
87,35.72,18.45,36.25,1.0
88,35.5625,18.56,36.25,1.0
89,35.4075,18.69,36.25,1.0
90,35.1575,18.87,36.25,1.0
91,35.125,19.03,36.25,1.0
92,34.97,19.23,36.25,1.0
93,34.875,19.44,36.25,1.0
94,34.625,19.69,36.25,1.0
95,34.47,19.96,36.25,1.0
96,34.3125,20.25,36.25,1.0
97,34.22,20.55,36.25,1.0
98,34.095,20.87,36.25,1.0
99,34.22,21.16,36.25,1.0
100,34.72,21.35,36.25,1.0
101,35.095,21.5,36.25,1.0
102,35.47,21.59,36.25,1.0
103,35.845,21.63,36.25,1.0
104,36.375,21.58,36.25,1.0
105,36.875,21.46,36.25,1.0
106,37.0,21.34,36.25,1.0
107,36.9375,21.24,36.25,1.0
108,37.0625,21.12,36.25,1.0
109,37.3125,20.95,36.25,1.0
110,37.595,20.73,36.25,1.0
111,37.75,20.5,36.25,1.0
112,38.0625,20.22,36.25,1.0
113,38.375,19.89,36.25,1.0
114,38.47,19.56,36.25,1.0
115,38.5,19.23,36.25,1.0
116,38.595,18.89,36.25,1.0
117,38.625,18.54,36.25,1.0
118,37.97,18.33,36.25,1.0
119,37.22,18.23,36.25,1.0
120,36.845,18.17,36.25,1.0
121,36.47,18.16,36.25,1.0
122,36.095,18.21,36.25,1.0
123,35.97,18.25,36.25,1.0
124,35.9075,18.31,36.25,1.0
125,35.9075,18.36,36.25,1.0
126,35.845,18.42,36.25,1.0
127,35.845,18.48,36.25,1.0
128,35.7825,18.55,36.25,1.0
129,35.75,18.63,36.25,1.0
130,35.7825,18.69,36.25,1.0
131,35.6875,18.78,36.25,1.0
132,35.6875,18.86,36.25,1.0
133,35.72,18.94,36.25,1.0
134,35.5625,19.05,36.25,1.0
135,35.1875,19.23,36.25,1.0
136,34.9075,19.44,36.25,1.0
137,34.5,19.72,36.25,1.0
138,34.125,20.05,36.25,1.0
139,33.97,20.39,36.25,1.0
140,33.9375,20.73,36.25,1.0
141,33.97,21.06,36.25,1.0
142,34.25,21.34,36.25,1.0
143,34.8125,21.51,36.25,1.0
144,35.47,21.59,36.25,1.0
145,35.9075,21.61,36.25,1.0
146,36.4075,21.56,36.25,1.0
147,36.875,21.44,36.25,1.0
148,37.1575,21.29,36.25,1.0
149,37.1875,21.15,36.25,1.0
150,37.2825,20.99,36.25,1.0
151,37.375,20.82,36.25,1.0
152,37.595,20.61,36.25,1.0
153,37.8125,20.37,36.25,1.0
154,38.095,20.09,36.25,1.0
155,38.2825,19.78,36.25,1.0
156,38.6575,19.41,36.25,1.0
157,38.97,18.99,36.25,1.0
158,38.9375,18.6,36.25,1.0
159,38.345,18.33,36.25,1.0
160,37.5325,18.19,36.25,1.0
161,36.97,18.12,36.25,1.0
162,36.5625,18.1,36.25,1.0
163,36.0,18.17,36.25,1.0
164,35.845,18.24,36.25,1.0
165,35.7825,18.32,36.25,1.0
166,35.9075,18.36,36.25,1.0
167,36.0,18.39,36.25,1.0
168,36.095,18.41,36.25,1.0
169,36.095,18.43,36.25,1.0
170,36.0,18.47,36.25,1.0
171,35.875,18.53,36.25,1.0
172,35.7825,18.61,36.25,1.0
173,35.5325,18.73,36.25,1.0
174,35.4075,18.86,36.25,1.0
175,35.2825,19.01,36.25,1.0
176,35.125,19.18,36.25,1.0
177,34.9075,19.39,36.25,1.0
178,34.72,19.62,36.25,1.0
179,34.47,19.9,36.25,1.0
180,34.375,20.18,36.25,1.0
181,34.4075,20.44,36.25,1.0
182,34.4075,20.71,36.25,1.0
183,34.4075,20.98,36.25,1.0
