Time,PV,OP,SP,ts
0,72.739,42.466,73,1.0
1,72.735,42.577,73,1.0
2,72.754,42.577,73,1.0
3,72.741,42.577,73,1.0
4,72.749,42.577,73,1.0
5,72.711,42.577,73,1.0
6,72.706,42.679,73,1.0
7,72.718,42.679,73,1.0
8,72.619,42.679,73,1.0
9,72.625,42.796,73,1.0
10,72.593,42.796,73,1.0
11,72.649,42.796,73,1.0
12,72.792,42.796,73,1.0
13,72.614,42.915,73,1.0
14,72.588,42.915,73,1.0
15,72.596,42.915,73,1.0
16,72.58,42.915,73,1.0
17,72.581,43.031,73,1.0
18,72.581,43.031,73,1.0
19,72.571,43.031,73,1.0
20,72.567,43.173,73,1.0
21,72.605,43.173,73,1.0
22,72.635,43.173,73,1.0
23,72.92,43.01,73,1.0
24,73.177,43.01,73,1.0
25,73.332,42.791,73,1.0
26,73.531,42.673,73,1.0
27,73.654,42.673,73,1.0
28,73.725,42.432,73,1.0
29,73.924,42.432,73,1.0
30,74.03,42.243,73,1.0
31,73.988,42.243,73,1.0
32,74.07,41.972,73,1.0
33,74.151,41.972,73,1.0
34,74.208,41.846,73,1.0
35,74.138,41.68,73,1.0
36,74.235,41.68,73,1.0
37,74.253,41.498,73,1.0
38,74.15,41.498,73,1.0
39,73.989,41.498,73,1.0
40,73.861,41.498,73,1.0
41,73.592,41.498,73,1.0
42,73.464,41.498,73,1.0
43,73.346,41.498,73,1.0
44,73.132,41.63,73,1.0
45,72.985,41.743,73,1.0
46,73.096,41.743,73,1.0
47,73.132,41.743,73,1.0
48,73.024,41.743,73,1.0
49,72.734,41.743,73,1.0
50,72.788,41.869,73,1.0
51,72.763,41.869,73,1.0
52,72.735,41.869,73,1.0
53,72.695,41.995,73,1.0
54,72.574,41.995,73,1.0
55,72.602,41.995,73,1.0
56,72.55,41.995,73,1.0
57,72.629,42.134,73,1.0
58,72.539,42.134,73,1.0
59,72.77,42.134,73,1.0
60,72.707,42.134,73,1.0
61,72.579,42.255,73,1.0
62,72.57,42.255,73,1.0
63,72.574,42.255,73,1.0
64,72.56,42.255,73,1.0
65,72.596,42.413,73,1.0
66,72.498,42.413,73,1.0
67,72.426,42.413,73,1.0
68,72.421,42.413,73,1.0
69,72.431,42.565,73,1.0
70,72.39,42.565,73,1.0
71,72.384,42.71,73,1.0
72,72.389,42.71,73,1.0
73,72.536,42.71,73,1.0
74,72.307,42.861,73,1.0
75,72.456,42.729,73,1.0
76,72.408,42.829,73,1.0
