Time,PV,OP,SP,ts
0,35.844,25.764000000000003,37.01401307759366,1.0
1,35.688,25.662,37.01401307759366,1.0
2,35.5,25.547,37.01401307759366,1.0
3,35.375,25.459000000000003,37.01401307759366,1.0
4,35.656,25.581000000000003,37.01401307759366,1.0
5,35.125,25.288,37.01401307759366,1.0
6,35.688,25.544,37.01401307759366,1.0
7,35.625,25.491,37.01401307759366,1.0
8,35.0,25.146,37.01401307759366,1.0
9,35.156,25.192,37.01401307759366,1.0
10,35.375,25.273000000000003,37.01401307759366,1.0
11,35.469,25.296,37.01401307759366,1.0
12,35.438,25.253,37.01401307759366,1.0
13,35.063,25.035,37.01401307759366,1.0
14,35.75,25.351,37.01401307759366,1.0
15,35.406,25.154000000000003,37.01401307759366,1.0
16,35.75,25.299,37.01401307759366,1.0
17,36.031,25.422,37.01401307759366,1.0
18,35.969,25.371,37.01401307759366,1.0
19,35.906,25.321,37.01401307759366,1.0
20,35.969,25.335,37.01401307759366,1.0
21,36.469,25.574,37.01401307759366,1.0
22,36.656,25.658,37.01401307759366,1.0
23,36.938,25.796,37.01401307759366,1.0
24,36.969,25.813,37.01401307759366,1.0
25,37.5,26.082,37.01401307759366,1.0
26,37.75,26.216,37.01401307759366,1.0
27,37.719,26.212000000000003,37.01401307759366,1.0
28,37.75,26.24,37.01401307759366,1.0
29,38.531,26.651000000000003,37.01401307759366,1.0
30,37.875,26.339,37.01401307759366,1.0
31,38.469,26.662,37.01401307759366,1.0
32,38.875,26.894,37.01401307759366,1.0
33,39.0,26.985,37.01401307759366,1.0
34,38.781,26.906,37.01401307759366,1.0
35,39.625,27.364,37.01401307759366,1.0
36,39.188,27.184,37.01401307759366,1.0
37,39.156,27.200000000000003,37.01401307759366,1.0
38,38.938,27.128,37.01401307759366,1.0
39,39.688,27.544,37.01401307759366,1.0
40,38.531,26.996,37.01401307759366,1.0
41,38.875,27.198,37.01401307759366,1.0
42,38.719,27.147,37.01401307759366,1.0
43,38.625,27.124,37.01401307759366,1.0
44,38.406,27.04,37.01401307759366,1.0
45,37.781,26.745,37.01401307759366,1.0
46,37.75,26.741,37.01401307759366,1.0
47,37.688,26.72,37.01401307759366,1.0
48,37.5,26.639000000000003,37.01401307759366,1.0
49,37.125,26.455,37.01401307759366,1.0
50,37.375,26.583,37.01401307759366,1.0
51,36.906,26.349,37.01401307759366,1.0
52,36.938,26.362,37.01401307759366,1.0
53,37.156,26.469,37.01401307759366,1.0
54,36.406,26.087000000000003,37.01401307759366,1.0
55,36.531,26.141,37.01401307759366,1.0
56,36.531,26.137,37.01401307759366,1.0
57,36.406,26.065,37.01401307759366,1.0
58,36.25,25.975,37.01401307759366,1.0
59,36.531,26.106,37.01401307759366,1.0
60,36.0,25.824,37.01401307759366,1.0
61,35.656,25.633000000000003,37.01401307759366,1.0
62,35.938,25.753,37.01401307759366,1.0
