Time,PV,OP,SP,ts
0,0.096903086,75.06311035,0,5.0
5,0.051766872,75.01733398,0,5.0
10,0.006630659,74.97155762,0,5.0
15,-0.038505554,74.92578125,0,5.0
20,-0.215450287,72.6953125,0,5.0
25,-0.320061892,70.22550964,0,5.0
30,-0.316173851,69.41722107,0,5.0
35,-0.312285781,68.60892487,0,5.0
40,-0.239628911,68.84179688,0,5.0
45,-0.149779812,69.33496094,0,5.0
50,-0.059930727,69.828125,0,5.0
55,0.029918365,70.83984375,0,5.0
60,0.119767457,72.19726563,0,5.0
65,0.200719014,73.5546875,0,5.0
70,0.253465027,74.72786713,0,5.0
75,0.267239243,75.62467194,0,5.0
80,0.281013489,76.52148438,0,5.0
85,0.203735217,75.96073151,0,5.0
90,0.126456946,75.39997864,0,5.0
95,0.049178667,74.83922577,0,5.0
100,-0.028099606,74.16753387,0,5.0
105,-0.105377875,73.05208588,0,5.0
110,-0.23945491,70.95052338,0,5.0
115,-0.278021008,69.61418152,0,5.0
120,-0.271409839,68.83894348,0,5.0
125,-0.252095878,68.28896332,0,5.0
130,-0.18197079,68.64003754,0,5.0
135,-0.111845687,68.99111176,0,5.0
140,-0.04172058,69.34218597,0,5.0
145,0.043905638,69.99378204,0,5.0
150,0.173349112,71.84748077,0,5.0
155,0.230043679,73.70117188,0,5.0
160,0.286738247,74.97924805,0,5.0
165,0.297238111,75.67024994,0,5.0
170,0.238445878,75.48062897,0,5.0
175,0.179653645,75.29101563,0,5.0
180,0.120861411,75.10140228,0,5.0
185,0.062069178,74.91178131,0,5.0
190,-0.077484369,73.41146088,0,5.0
195,-0.224569321,71.037323,0,5.0
200,-0.260772705,69.83333588,0,5.0
205,-0.27215004,68.921875,0,5.0
210,-0.251934648,68.51878357,0,5.0
215,-0.18433018,68.87825775,0,5.0
220,-0.11672572,69.2377243,0,5.0
225,-0.049121253,69.59719086,0,5.0
230,0.018483212,70.10218811,0,5.0
235,0.086087681,71.1893158,0,5.0
240,0.153692141,72.27643585,0,5.0
245,0.221296608,73.36356354,0,5.0
250,0.245110258,74.45068359,0,5.0
255,0.257976174,75.53780365,0,5.0
260,0.222220272,75.73801422,0,5.0
265,0.154049784,75.34694672,0,5.0
270,0.085879296,74.95587921,0,5.0
275,0.01770881,74.56481171,0,5.0
280,-0.050461676,74.00911713,0,5.0
285,-0.11863216,72.79492188,0,5.0
290,-0.202004239,71.23828125,0,5.0
295,-0.278448492,69.57187653,0,5.0
300,-0.3102974,68.51132965,0,5.0
305,-0.416366577,66.32519531,0,5.0
310,-0.398293972,65.38623047,0,5.0
315,-0.223239899,66.40429688,0,5.0
320,-0.117912136,67.42236328,0,5.0
325,-0.012584369,68.44042969,0,5.0
330,0.192344666,71.08203125,0,5.0
335,0.251845151,72.4691925,0,5.0
340,0.311345607,73.85635376,0,5.0
345,0.349743307,75.24352264,0,5.0
350,0.356486857,76.6306839,0,5.0
355,0.297274321,76.80342865,0,5.0
360,0.194091097,76.16657257,0,5.0
365,0.090907879,75.52971649,0,5.0
370,-0.012275349,74.44783783,0,5.0
375,-0.105091095,73.25470734,0,5.0
