Time,PV,OP,SP,ts
0,2.0887,0.47684,0,1.0
30,2.1238,0.43902,0,1.0
60,2.1321,0.40391,0,1.0
90,2.2174,0.35008,0,1.0
120,2.2703,0.29909,0,1.0
150,1.9325,0.32709,0,1.0
180,2.3635,0.19746,0,1.0
210,2.1335,0.19624,0,1.0
240,1.8524,0.20805,0,1.0
270,1.641,0.2085,0,1.0
300,1.9913,0.092444,0,1.0
330,1.8767,0.065143,0,1.0
360,2.4524,-0.10763,0,1.0
390,2.0998,-0.098398,0,1.0
420,1.8679,-0.10972,0,1.0
450,1.8226,-0.15786,0,1.0
480,1.4104,-0.12978,0,1.0
510,1.3165,-0.1626,0,1.0
540,0.92855,-0.13345,0,1.0
570,1.2863,-0.25563,0,1.0
600,1.3084,-0.31599,0,1.0
630,0.91299,-0.2905,0,1.0
660,0.94096,-0.34801,0,1.0
690,0.77314,-0.36639,0,1.0
720,1.0518,-0.47702,0,1.0
750,1.1776,-0.56234,0,1.0
780,1.0432,-0.59662,0,1.0
810,0.89772,-0.62703,0,1.0
840,0.84474,-0.67513,0,1.0
870,0.42723,-0.64627,0,1.0
900,0.38064,-0.68816,0,1.0
930,0.12636,-0.6861,0,1.0
960,0.24092,-0.75736,0,1.0
990,0.023071,-0.76137,0,1.0
1020,0.33461,-0.87306,0,1.0
1050,0.06603,-0.869,0,1.0
1080,0.099948,-0.92356,0,1.0
1110,-0.23364,-0.9014,0,1.0
1140,-0.82529,-0.81812,0,1.0
1170,-0.7996,-0.85301,0,1.0
1200,-0.94537,-0.85198,0,1.0
1230,-1.3556,-0.7919,0,1.0
1260,-1.2584,-0.8301,0,1.0
1290,-1.2391,-0.85321,0,1.0
1320,-1.4098,-0.83592,0,1.0
1350,-1.1681,-0.90138,0,1.0
1380,-1.5642,-0.83624,0,1.0
1410,-1.8851,-0.778,0,1.0
1440,-1.8895,-0.77891,0,1.0
1470,-1.8043,-0.79735,0,1.0
1500,-1.993,-0.75843,0,1.0
1530,-2.0712,-0.73757,0,1.0
1560,-2.3098,-0.67981,0,1.0
1590,-1.7541,-0.78312,0,1.0
1620,-1.4537,-0.84206,0,1.0
1650,-2.0896,-0.70781,0,1.0
1680,-1.6977,-0.77572,0,1.0
1710,-2.119,-0.67808,0,1.0
1740,-2.2286,-0.63574,0,1.0
1770,-2.0979,-0.63986,0,1.0
1800,-2.232,-0.58868,0,1.0
1830,-1.9182,-0.6271,0,1.0
1860,-1.7495,-0.63902,0,1.0
1890,-2.2871,-0.50319,0,1.0
1920,-2.5132,-0.42006,0,1.0
1950,-2.5985,-0.35982,0,1.0
1980,-2.3443,-0.36715,0,1.0
2010,-2.4046,-0.31095,0,1.0
2040,-2.1492,-0.31775,0,1.0
2070,-2.0873,-0.28655,0,1.0
2100,-2.332,-0.18964,0,1.0
2130,-2.1874,-0.16757,0,1.0
2160,-2.3061,-0.090609,0,1.0
2190,-2.3463,-0.025564,0,1.0
2220,-1.8537,-0.069732,0,1.0
2250,-2.2246,0.060518,0,1.0
2280,-2.4959,0.17937,0,1.0
2310,-2.0522,0.15505,0,1.0
2340,-2.2225,0.25341,0,1.0
2370,-1.9727,0.26865,0,1.0
2400,-1.7004,0.27612,0,1.0
2430,-1.6046,0.31731,0,1.0
2460,-1.5822,0.37392,0,1.0
2490,-1.4295,0.4044,0,1.0
2520,-0.96087,0.36692,0,1.0
2550,-1.0862,0.4469,0,1.0
2580,-0.80737,0.44575,0,1.0
2610,-0.8557,0.50948,0,1.0
2640,-0.57023,0.50513,0,1.0
2670,-0.63531,0.57027,0,1.0
2700,-0.18187,0.52854,0,1.0
2730,-0.10076,0.5573,0,1.0
2760,0.32444,0.51286,0,1.0
2790,0.33693,0.54778,0,1.0
2820,0.51765,0.54773,0,1.0
2850,0.75195,0.53338,0,1.0
2880,0.74629,0.56547,0,1.0
2910,0.58458,0.63097,0,1.0
2940,0.59881,0.66292,0,1.0
2970,0.44021,0.73118,0,1.0
3000,0.13684,0.83321,0,1.0
3030,0.48815,0.80321,0,1.0
3060,0.82641,0.76876,0,1.0
3090,0.97725,0.76676,0,1.0
3120,0.96691,0.79533,0,1.0
3150,0.95539,0.82383,0,1.0
3180,1.3255,0.77148,0,1.0
3210,1.4006,0.77318,0,1.0
3240,1.7649,0.71157,0,1.0
3270,1.8339,0.70399,0,1.0
3300,2.0671,0.65936,0,1.0
3330,1.5979,0.757,0,1.0
3360,1.5974,0.76395,0,1.0
3390,1.9061,0.70433,0,1.0
3420,2.3093,0.61719,0,1.0
3450,1.7519,0.72296,0,1.0
3480,1.8618,0.69756,0,1.0
3510,2.3694,0.5844,0,1.0
3540,2.2725,0.58678,0,1.0
3570,2.0239,0.62119,0,1.0
3600,1.6877,0.67711,0,1.0
3630,1.796,0.64406,0,1.0
3660,1.9927,0.5882,0,1.0
3690,2.0862,0.54805,0,1.0
3720,2.0417,0.53297,0,1.0
3750,2.0403,0.50749,0,1.0
3780,2.2084,0.44412,0,1.0
3810,2.3731,0.37584,0,1.0
3840,1.8642,0.444,0,1.0
3870,2.0659,0.37019,0,1.0
3900,1.894,0.36885,0,1.0
3930,2.0764,0.29393,0,1.0
3960,1.9048,0.28767,0,1.0
3990,2.2133,0.18128,0,1.0
4020,2.3278,0.10732,0,1.0
4050,1.9645,0.1295,0,1.0
4080,1.7772,0.11957,0,1.0
4110,2.1677,-0.010708,0,1.0
4140,2.1979,-0.075042,0,1.0
4170,1.5433,0.0022212,0,1.0
4200,1.6837,-0.077174,0,1.0
4230,1.7239,-0.14032,0,1.0
4260,1.4082,-0.13131,0,1.0
4290,1.1086,-0.12133,0,1.0
4320,1.2559,-0.20152,0,1.0
4350,0.93815,-0.18847,0,1.0
4380,1.1565,-0.28384,0,1.0
4410,1.0893,-0.32507,0,1.0
4440,0.59844,-0.27727,0,1.0
4470,0.84312,-0.37626,0,1.0
4500,0.57699,-0.37387,0,1.0
4530,0.46145,-0.39925,0,1.0
4560,0.90652,-0.54178,0,1.0
4590,0.6454,-0.54546,0,1.0
4620,0.48009,-0.56516,0,1.0
4650,0.60149,-0.64295,0,1.0
4680,0.72228,-0.72387,0,1.0
4710,0.31827,-0.6973,0,1.0
4740,-0.00739,-0.67979,0,1.0
4770,-0.26172,-0.67128,0,1.0
4800,-0.14454,-0.73642,0,1.0
4830,-0.27998,-0.75091,0,1.0
4860,-0.2557,-0.79652,0,1.0
4890,-0.11148,-0.86798,0,1.0
4920,-0.090386,-0.91628,0,1.0
4950,-0.57203,-0.85881,0,1.0
4980,-0.93021,-0.81745,0,1.0
5010,-0.83194,-0.86474,0,1.0
5040,-0.85418,-0.88805,0,1.0
5070,-0.81888,-0.92238,0,1.0
5100,-0.93635,-0.92445,0,1.0
5130,-1.4981,-0.82965,0,1.0
5160,-1.7156,-0.79522,0,1.0
5190,-1.8157,-0.78011,0,1.0
5220,-1.8596,-0.77369,0,1.0
5250,-1.8346,-0.77964,0,1.0
5280,-1.8654,-0.77292,0,1.0
5310,-2.0293,-0.73606,0,1.0
5340,-1.9613,-0.74326,0,1.0
5370,-1.9746,-0.73305,0,1.0
5400,-2.0948,-0.69832,0,1.0
5430,-2.2293,-0.65639,0,1.0
5460,-2.535,-0.57376,0,1.0
5490,-2.1469,-0.62937,0,1.0
5520,-1.8682,-0.66768,0,1.0
5550,-1.8841,-0.64738,0,1.0
5580,-2.2357,-0.55391,0,1.0
5610,-2.1219,-0.54937,0,1.0
5640,-2.443,-0.45322,0,1.0
5670,-2.2865,-0.44911,0,1.0
5700,-2.1502,-0.44164,0,1.0
5730,-1.9116,-0.45615,0,1.0
5760,-1.7122,-0.46487,0,1.0
5790,-1.6605,-0.4441,0,1.0
5820,-2.0893,-0.32077,0,1.0
5850,-1.8438,-0.32871,0,1.0
5880,-2.1586,-0.22111,0,1.0
5910,-2.3255,-0.13607,0,1.0
5940,-1.4924,-0.25622,0,1.0
5970,-1.6846,-0.1746,0,1.0
6000,-1.8329,-0.096139,0,1.0
6030,-1.6916,-0.073569,0,1.0
6060,-1.8651,0.014704,0,1.0
6090,-1.6523,0.027132,0,1.0
6120,-1.6732,0.086642,0,1.0
6150,-1.6416,0.13757,0,1.0
6180,-1.7094,0.21078,0,1.0
6210,-1.5349,0.23617,0,1.0
6240,-1.6618,0.32348,0,1.0
6270,-1.2591,0.30338,0,1.0
6300,-1.3321,0.37722,0,1.0
6330,-1.3143,0.43498,0,1.0
6360,-1.3809,0.5117,0,1.0
6390,-1.2419,0.54784,0,1.0
6420,-0.63737,0.48436,0,1.0
6450,-0.48306,0.50496,0,1.0
6480,-0.96206,0.65713,0,1.0
6510,-0.9015,0.70617,0,1.0
6540,-0.72166,0.72977,0,1.0
6570,-0.69391,0.78266,0,1.0
6600,-0.48481,0.79746,0,1.0
6630,-0.37885,0.83043,0,1.0
6660,0.12688,0.77748,0,1.0
6690,0.12799,0.82119,0,1.0
6720,0.016433,0.88887,0,1.0
6750,0.33501,0.86822,0,1.0
6780,0.18433,0.94015,0,1.0
6810,0.50306,0.91606,0,1.0
6840,1.0531,0.83662,0,1.0
6870,1.1452,0.84242,0,1.0
6900,1.4058,0.81038,0,1.0
6930,1.4678,0.81447,0,1.0
6960,1.406,0.84275,0,1.0
6990,1.7724,0.78118,0,1.0
