Time,PV,OP,SP,ts
0,14.6173,25.9424,15.0593,12.0
11,14.5273,26.0594,15.1513,12.0
22,14.3921,26.1969,15.177,12.0
33,14.3377,26.3425,15.219,12.0
45,14.3503,26.481,15.2593,12.0
59,14.6647,26.5806,15.2735,12.0
70,15.0798,26.5727,15.3688,12.0
81,15.2428,26.5741,15.3947,12.0
91,15.2551,26.5919,15.3918,12.0
103,15.2315,26.6263,15.4121,12.0
114,15.1804,26.6691,15.4161,12.0
126,14.9797,26.7746,15.4303,12.0
137,14.8417,26.9013,15.4894,12.0
147,14.7852,27.0267,15.5142,12.0
158,14.8467,27.1169,15.4996,12.0
170,15.113,27.1447,15.5019,12.0
183,15.4516,27.1053,15.475,12.0
194,15.5333,27.08,15.4679,12.0
206,15.5154,27.0664,15.4592,12.0
217,15.5214,27.0358,15.4096,12.0
230,15.4147,27.0367,15.3771,12.0
242,15.2522,27.0697,15.3462,12.0
254,15.071,27.1287,15.3063,12.0
266,14.9261,27.2129,15.2946,12.0
278,14.9167,27.2745,15.2578,12.0
291,15.1161,27.2603,15.2053,12.0
303,15.4711,27.152,15.1612,12.0
314,15.5979,27.0383,15.0566,12.0
325,15.5981,26.9369,14.9912,12.0
338,15.5126,26.8539,14.9669,12.0
350,15.197,26.838,14.8863,12.0
362,14.8536,26.8879,14.8576,12.0
373,14.7983,26.8678,14.712,12.0
384,14.8562,26.8218,14.646,12.0
395,15.0651,26.7202,14.6071,12.0
408,15.224,26.5976,14.6162,12.0
419,15.2605,26.4695,14.5043,12.0
430,15.1687,26.3258,14.3127,12.0
441,14.9287,26.2552,14.2877,12.0
451,14.5646,26.2537,14.267,12.0
462,14.4052,26.2418,14.2122,12.0
473,14.4337,26.2032,14.2037,12.0
484,14.6762,26.0919,14.1804,12.0
495,14.809,25.9423,14.0388,12.0
506,14.869,25.7999,14.0194,12.0
517,14.7253,25.6973,13.9846,12.0
528,14.423,25.6667,13.9756,12.0
542,14.1149,25.6647,13.9192,12.0
552,14.0819,25.6097,13.7702,12.0
563,14.1669,25.5428,13.7538,12.0
575,14.4686,25.3669,13.7119,12.0
588,14.4959,25.2275,13.6878,12.0
602,14.3763,25.0892,13.6278,12.0
613,14.0891,25.0297,13.5339,12.0
625,13.7605,25.0346,13.5271,12.0
636,13.7147,25.0118,13.5178,12.0
648,13.8789,24.9249,13.4808,12.0
659,14.1052,24.8009,13.4835,12.0
672,14.161,24.6508,13.3885,12.0
683,14.1065,24.5474,13.3665,12.0
697,13.7709,24.491,13.3477,12.0
709,13.4876,24.5014,13.3207,12.0
721,13.4062,24.5036,13.3341,12.0
733,13.6388,24.4117,13.264,12.0
744,13.8187,24.2999,13.2626,12.0
755,13.8758,24.1875,13.2443,12.0
768,13.7924,24.1009,13.22,12.0
783,13.4759,24.0772,13.2123,12.0
794,13.1869,24.0931,13.1354,12.0
806,13.1185,24.1005,13.1222,12.0
818,13.2714,24.0658,13.1434,12.0
830,13.5664,23.9532,13.1361,12.0
843,13.637,23.8511,13.1213,12.0
854,13.6283,23.7754,13.1098,12.0
864,13.5534,23.7205,13.1123,12.0
875,13.3617,23.7113,13.1172,12.0
887,13.0884,23.7485,13.0986,12.0
901,12.9473,23.8136,13.1338,12.0
912,13.0402,23.8198,13.1368,12.0
923,13.3091,23.7633,13.1665,12.0
934,13.4422,23.7035,13.1797,12.0
947,13.5007,23.6402,13.1856,12.0
962,13.4594,23.6028,13.235,12.0
972,13.3368,23.605,13.2261,12.0
983,13.1282,23.6573,13.2571,12.0
994,12.9605,23.7371,13.298,12.0
1006,12.9302,23.8114,13.3217,12.0
1021,13.1747,23.8372,13.3794,12.0
1032,13.4209,23.7987,13.3946,12.0
1042,13.4945,23.7794,13.4291,12.0
1054,13.5323,23.7661,13.4515,12.0
1066,13.5107,23.7681,13.4777,12.0
1081,13.4712,23.7983,13.5585,12.0
