Time,SP,PV,OP
18/07/24 0:53,6.532000542,6.540000439,25.56999969
18/07/24 0:53,6.532000542,6.540000439,25.56999969
18/07/24 0:53,6.532000542,6.540000439,25.56999969
18/07/24 0:53,6.534000397,6.534000397,25.59999847
18/07/24 0:53,6.534000397,6.534000397,25.59999847
18/07/24 0:53,6.505000114,6.537000179,25.48999977
18/07/24 0:53,6.506000519,6.541000366,25.47999954
18/07/24 0:53,6.513000488,6.542000294,25.48999977
18/07/24 0:53,6.5260005,6.541000366,25.53999901
18/07/24 0:53,6.529000282,6.543000221,25.54999924
18/07/24 0:53,6.53000021,6.546000481,25.53999901
18/07/24 0:53,6.528000355,6.535000324,25.56999969
18/07/24 0:53,6.520000458,6.542000294,25.51999855
18/07/24 0:53,6.506000519,6.538000107,25.47999954
18/07/24 0:53,6.509000301,6.543000221,25.46999931
18/07/24 0:53,6.514000416,6.543000221,25.48999977
18/07/24 0:53,6.529000282,6.538000107,25.55999947
18/07/24 0:53,6.52300024,6.535000324,25.54999924
18/07/24 0:53,6.524000168,6.534000397,25.55999947
18/07/24 0:53,6.547000408,6.533000469,25.62999916
18/07/24 0:53,6.555000305,6.542000294,25.62999916
18/07/24 0:53,6.531000137,6.540000439,25.55999947
18/07/24 0:53,6.529000282,6.543000221,25.53999901
18/07/24 0:53,6.547000408,6.544000149,25.59999847
18/07/24 0:53,6.548000336,6.541000366,25.6099987
18/07/24 0:53,6.529000282,6.533000469,25.56999969
18/07/24 0:53,6.52300024,6.53000021,25.55999947
18/07/24 0:53,6.531000137,6.538000107,25.55999947
18/07/24 0:53,6.527000427,6.537000179,25.54999924
18/07/24 0:53,6.532000542,6.546000481,25.53999901
18/07/24 0:53,6.533000469,6.542000294,25.55999947
18/07/24 0:53,6.533000469,6.542000294,25.55999947
18/07/24 0:53,6.53000021,6.539000511,25.55999947
18/07/24 0:53,6.532000542,6.537000179,25.56999969
18/07/24 0:53,6.533000469,6.536000252,25.57999992
18/07/24 0:53,6.534000397,6.533000469,25.59000015
18/07/24 0:53,6.534000397,6.541000366,25.55999947
18/07/24 0:53,6.538000107,6.542000294,25.56999969
18/07/24 0:53,6.535000324,6.543000221,25.55999947
18/07/24 0:53,6.509000301,6.545000076,25.45999908
18/07/24 0:53,6.534000397,6.533000469,25.59000015
18/07/24 0:54,6.539000511,6.532000542,25.6099987
18/07/24 0:54,6.539000511,6.531000137,25.6099987
18/07/24 0:54,6.539000511,6.53000021,25.61999893
18/07/24 0:54,6.550000191,6.537000179,25.62999916
18/07/24 0:54,6.543000221,6.543000221,25.59000015
18/07/24 0:54,6.561000347,6.540000439,25.65999985
18/07/24 0:54,6.56000042,6.543000221,25.63999939
18/07/24 0:54,6.556000233,6.539000511,25.63999939
18/07/24 0:54,6.562000275,6.541000366,25.65999985
18/07/24 0:54,6.549000263,6.537000179,25.62999916
18/07/24 0:54,6.545000076,6.528000355,25.63999939
18/07/24 0:54,6.543000221,6.532000542,25.62999916
18/07/24 0:54,6.542000294,6.534000397,25.6099987
18/07/24 0:54,6.541000366,6.540000439,25.59999847
18/07/24 0:54,6.541000366,6.535000324,25.6099987
18/07/24 0:54,6.540000439,6.543000221,25.57999992
18/07/24 0:54,6.545000076,6.551000118,25.56999969
18/07/24 0:54,6.540000439,6.545000076,25.56999969
18/07/24 0:54,6.565000534,6.544000149,25.65999985
18/07/24 0:54,6.576000214,6.544000149,25.69999886
18/07/24 0:54,6.576000214,6.544000149,25.69999886
18/07/24 0:54,6.576000214,6.544000149,25.69999886
18/07/24 0:54,6.556000233,6.544000149,25.62999916
18/07/24 0:54,6.556000233,6.544000149,25.62999916
18/07/24 0:54,6.547000408,6.541000366,25.6099987
18/07/24 0:54,6.545000076,6.546000481,25.59000015
18/07/24 0:54,6.544000149,6.546000481,25.59000015
18/07/24 0:54,6.544000149,6.536000252,25.61999893
18/07/24 0:54,6.575000286,6.540000439,25.70999908
18/07/24 0:54,6.567000389,6.541000366,25.6799984
18/07/24 0:54,6.584000111,6.540000439,25.73999977
18/07/24 0:54,6.562000275,6.537000179,25.6799984
18/07/24 0:54,6.568000317,6.537000179,25.69999886
18/07/24 0:54,6.575000286,6.546000481,25.68999863
18/07/24 0:54,6.575000286,6.548000336,25.68999863
18/07/24 0:54,6.580000401,6.540000439,25.72999954
18/07/24 0:54,6.571000099,6.543000221,25.68999863
18/07/24 0:54,6.573000431,6.541000366,25.69999886
18/07/24 0:54,6.556000233,6.545000076,25.63999939
18/07/24 0:54,6.55300045,6.55300045,25.59999847
18/07/24 0:54,6.562000275,6.554000378,25.62999916
18/07/24 0:54,6.545000076,6.551000118,25.57999992
18/07/24 0:54,6.524000168,6.545000076,25.52999878
18/07/24 0:54,6.529000282,6.540000439,25.55999947
18/07/24 0:54,6.534000397,6.550000191,25.53999901
18/07/24 0:54,6.542000294,6.549000263,25.56999969
18/07/24 0:54,6.535000324,6.543000221,25.56999969
18/07/24 0:54,6.539000511,6.545000076,25.57999992
18/07/24 0:54,6.538000107,6.547000408,25.56999969
18/07/24 0:54,6.540000439,6.552000523,25.55999947
18/07/24 0:54,6.540000439,6.552000523,25.55999947
18/07/24 0:54,6.55300045,6.55300045,25.59999847
18/07/24 0:54,6.575000286,6.550000191,25.6799984
18/07/24 0:54,6.571000099,6.537000179,25.70999908
18/07/24 0:54,6.565000534,6.546000481,25.65999985
18/07/24 0:54,6.539000511,6.547000408,25.56999969
18/07/24 0:54,6.543000221,6.555000305,25.55999947
18/07/24 0:54,6.534000397,6.551000118,25.53999901
18/07/24 0:54,6.535000324,6.542000294,25.57999992
18/07/24 0:54,6.538000107,6.540000439,25.59000015
18/07/24 0:55,6.542000294,6.551000118,25.56999969
18/07/24 0:55,6.542000294,6.551000118,25.56999969
18/07/24 0:55,6.542000294,6.548000336,25.57999992
18/07/24 0:55,6.521000385,6.545000076,25.51999855
18/07/24 0:55,6.525000095,6.546000481,25.52999878
18/07/24 0:55,6.500000477,6.543000221,25.44999886
18/07/24 0:55,6.525000095,6.549000263,25.51999855
18/07/24 0:55,6.511000156,6.547000408,25.47999954
18/07/24 0:55,6.511000156,6.554000378,25.44999886
18/07/24 0:55,6.516000271,6.551000118,25.47999954
18/07/24 0:55,6.522000313,6.544000149,25.51999855
18/07/24 0:55,6.527000427,6.544000149,25.53999901
18/07/24 0:55,6.53000021,6.543000221,25.54999924
18/07/24 0:55,6.538000107,6.539000511,25.59000015
18/07/24 0:55,6.539000511,6.539000511,25.59000015
18/07/24 0:55,6.536000252,6.538000107,25.57999992
18/07/24 0:55,6.536000252,6.534000397,25.59999847
18/07/24 0:55,6.540000439,6.540000439,25.59000015
18/07/24 0:55,6.512000084,6.537000179,25.50999832
18/07/24 0:55,6.512000084,6.538000107,25.5
18/07/24 0:55,6.512000084,6.538000107,25.5
18/07/24 0:55,6.512000084,6.538000107,25.5
18/07/24 0:55,6.524000168,6.542000294,25.52999878
18/07/24 0:55,6.527000427,6.545000076,25.52999878
18/07/24 0:55,6.552000523,6.550000191,25.59000015
18/07/24 0:55,6.559000492,6.545000076,25.63999939
18/07/24 0:55,6.542000294,6.544000149,25.57999992
18/07/24 0:55,6.5260005,6.546000481,25.51999855
18/07/24 0:55,6.529000282,6.549000263,25.51999855
18/07/24 0:55,6.538000107,6.551000118,25.53999901
18/07/24 0:55,6.533000469,6.545000076,25.54999924
18/07/24 0:55,6.514000416,6.545000076,25.48999977
18/07/24 0:55,6.53000021,6.543000221,25.53999901
18/07/24 0:55,6.512000084,6.547000408,25.46999931
18/07/24 0:55,6.509000301,6.548000336,25.45999908
18/07/24 0:55,6.514000416,6.543000221,25.48999977
18/07/24 0:55,6.501000404,6.536000252,25.46999931
18/07/24 0:55,6.49600029,6.525000095,25.47999954
18/07/24 0:55,6.511000156,6.527000427,25.52999878
18/07/24 0:55,6.518000126,6.517000198,25.59000015
18/07/24 0:55,6.512000084,6.511000156,25.59000015
18/07/24 0:55,6.514000416,6.508000374,25.59999847
18/07/24 0:55,6.518000126,6.511000156,25.6099987
18/07/24 0:55,6.531000137,6.513000488,25.63999939
18/07/24 0:55,6.544000149,6.514000416,25.6799984
18/07/24 0:55,6.524000168,6.512000084,25.61999893
18/07/24 0:55,6.521000385,6.512000084,25.61999893
18/07/24 0:55,6.52300024,6.517000198,25.59999847
18/07/24 0:55,6.524000168,6.518000126,25.6099987
18/07/24 0:55,6.533000469,6.510000229,25.65999985
18/07/24 0:55,6.533000469,6.510000229,25.65999985
18/07/24 0:55,6.545000076,6.520000458,25.67000008
18/07/24 0:55,6.545000076,6.520000458,25.67000008
18/07/24 0:55,6.528000355,6.51900053,25.61999893
18/07/24 0:55,6.508000374,6.511000156,25.57999992
18/07/24 0:55,6.500000477,6.514000416,25.53999901
18/07/24 0:55,6.503000259,6.513000488,25.54999924
18/07/24 0:55,6.508000374,6.513000488,25.56999969
18/07/24 0:55,6.518000126,6.513000488,25.59999847
18/07/24 0:55,6.522000313,6.513000488,25.6099987
18/07/24 0:56,6.518000126,6.516000271,25.59000015
18/07/24 0:56,6.51900053,6.521000385,25.57999992
18/07/24 0:56,6.511000156,6.520000458,25.55999947
18/07/24 0:56,6.500000477,6.515000343,25.53999901
18/07/24 0:56,6.499000072,6.507000446,25.55999947
18/07/24 0:56,6.503000259,6.504000187,25.57999992
18/07/24 0:56,6.512000084,6.513000488,25.57999992
18/07/24 0:56,6.495000362,6.520000458,25.5
18/07/24 0:56,6.514000416,6.518000126,25.56999969
18/07/24 0:56,6.51900053,6.513000488,25.6099987
18/07/24 0:56,6.521000385,6.516000271,25.59999847
18/07/24 0:56,6.543000221,6.515000343,25.6799984
18/07/24 0:56,6.497000217,6.511000156,25.53999901
18/07/24 0:56,6.503000259,6.509000301,25.55999947
18/07/24 0:56,6.52300024,6.517000198,25.6099987
18/07/24 0:56,6.527000427,6.509000301,25.63999939
18/07/24 0:56,6.527000427,6.505000114,25.65999985
18/07/24 0:56,6.5260005,6.506000519,25.64999962
18/07/24 0:56,6.500000477,6.505000114,25.56999969
18/07/24 0:56,6.531000137,6.504000187,25.6799984
18/07/24 0:56,6.531000137,6.504000187,25.6799984
18/07/24 0:56,6.531000137,6.504000187,25.6799984
18/07/24 0:56,6.504000187,6.509000301,25.56999969
18/07/24 0:56,6.507000446,6.515000343,25.55999947
18/07/24 0:56,6.507000446,6.515000343,25.55999947
18/07/24 0:56,6.512000084,6.508000374,25.59999847
18/07/24 0:56,6.512000084,6.508000374,25.59999847
18/07/24 0:56,6.516000271,6.512000084,25.59999847
18/07/24 0:56,6.516000271,6.512000084,25.59999847
18/07/24 0:56,6.517000198,6.508000374,25.61999893
18/07/24 0:56,6.525000095,6.507000446,25.64999962
18/07/24 0:56,6.491000175,6.509000301,25.52999878
18/07/24 0:56,6.494000435,6.504000187,25.54999924
18/07/24 0:56,6.494000435,6.504000187,25.54999924
18/07/24 0:56,6.498000145,6.508000374,25.54999924
18/07/24 0:56,6.513000488,6.502000332,25.61999893
18/07/24 0:56,6.506000519,6.499000072,25.6099987
18/07/24 0:56,6.495000362,6.509000301,25.53999901
18/07/24 0:56,6.490000248,6.512000084,25.50999832
18/07/24 0:56,6.509000301,6.508000374,25.59000015
18/07/24 0:56,6.51900053,6.508000374,25.61999893
18/07/24 0:56,6.51900053,6.508000374,25.61999893
18/07/24 0:56,6.500000477,6.502000332,25.57999992
18/07/24 0:56,6.500000477,6.502000332,25.57999992
18/07/24 0:56,6.498000145,6.508000374,25.54999924
18/07/24 0:56,6.49600029,6.499000072,25.57999992
18/07/24 0:56,6.49600029,6.499000072,25.57999992
18/07/24 0:56,6.498000145,6.502000332,25.56999969
18/07/24 0:56,6.501000404,6.497000217,25.59999847
18/07/24 0:56,6.503000259,6.502000332,25.59000015
18/07/24 0:56,6.503000259,6.502000332,25.59000015
18/07/24 0:56,6.51900053,6.506000519,25.62999916
18/07/24 0:56,6.51900053,6.506000519,25.62999916
18/07/24 0:56,6.512000084,6.506000519,25.6099987
18/07/24 0:56,6.512000084,6.506000519,25.6099987
18/07/24 0:56,6.514000416,6.506000519,25.6099987
18/07/24 0:56,6.514000416,6.506000519,25.6099987
18/07/24 0:56,6.488000393,6.509000301,25.51999855
18/07/24 0:56,6.494000435,6.513000488,25.51999855
18/07/24 0:56,6.474000454,6.509000301,25.46999931
18/07/24 0:57,6.475000381,6.509000301,25.46999931
18/07/24 0:57,6.471000195,6.49600029,25.5
18/07/24 0:57,6.473000526,6.504000187,25.47999954
18/07/24 0:57,6.457000256,6.503000259,25.4299984
18/07/24 0:57,6.46200037,6.508000374,25.4299984
18/07/24 0:57,6.471000195,6.507000446,25.45999908
18/07/24 0:57,6.478000164,6.508000374,25.47999954
18/07/24 0:57,6.484000206,6.510000229,25.48999977
18/07/24 0:57,6.471000195,6.505000114,25.46999931
18/07/24 0:57,6.465000153,6.511000156,25.4299984
18/07/24 0:57,6.480000496,6.506000519,25.48999977
18/07/24 0:57,6.477000237,6.512000084,25.45999908
18/07/24 0:57,6.480000496,6.513000488,25.46999931
18/07/24 0:57,6.487000465,6.513000488,25.48999977
18/07/24 0:57,6.487000465,6.513000488,25.48999977
18/07/24 0:57,6.490000248,6.507000446,25.51999855
18/07/24 0:57,6.492000103,6.507000446,25.51999855
18/07/24 0:57,6.467000484,6.514000416,25.42000008
18/07/24 0:57,6.468000412,6.513000488,25.42000008
18/07/24 0:57,6.450000286,6.511000156,25.36999893
18/07/24 0:57,6.450000286,6.511000156,25.36999893
18/07/24 0:57,6.450000286,6.511000156,25.36999893
18/07/24 0:57,6.470000267,6.506000519,25.44999886
18/07/24 0:57,6.470000267,6.506000519,25.44999886
18/07/24 0:57,6.475000381,6.505000114,25.45999908
18/07/24 0:57,6.46900034,6.501000404,25.45999908
18/07/24 0:57,6.46600008,6.508000374,25.42000008
18/07/24 0:57,6.46600008,6.508000374,25.42000008
18/07/24 0:57,6.447000504,6.502000332,25.37999916
18/07/24 0:57,6.438000202,6.499000072,25.3599987
18/07/24 0:57,6.450000286,6.502000332,25.38999939
18/07/24 0:57,6.43500042,6.505000114,25.31999969
18/07/24 0:57,6.433000088,6.508000374,25.30999947
18/07/24 0:57,6.442000389,6.502000332,25.3599987
18/07/24 0:57,6.450000286,6.503000259,25.37999916
18/07/24 0:57,6.478000164,6.475000381,25.55999947
18/07/24 0:57,6.478000164,6.475000381,25.55999947
18/07/24 0:57,6.46600008,6.472000122,25.53999901
18/07/24 0:57,6.471000195,6.46200037,25.59000015
18/07/24 0:57,6.456000328,6.463000298,25.52999878
18/07/24 0:57,6.447000504,6.470000267,25.47999954
18/07/24 0:57,6.453000069,6.464000225,25.50999832
18/07/24 0:57,6.453000069,6.464000225,25.50999832
18/07/24 0:57,6.465000153,6.46200037,25.55999947
18/07/24 0:57,6.46200037,6.46200037,25.54999924
18/07/24 0:57,6.438000202,6.463000298,25.46999931
18/07/24 0:57,6.443000317,6.461000443,25.48999977
18/07/24 0:57,6.443000317,6.461000443,25.48999977
18/07/24 0:57,6.426000118,6.459000111,25.43999863
18/07/24 0:57,6.404000282,6.459000111,25.36999893
18/07/24 0:57,6.404000282,6.459000111,25.36999893
18/07/24 0:57,6.433000088,6.453000069,25.47999954
18/07/24 0:57,6.433000088,6.453000069,25.47999954
18/07/24 0:57,6.416000366,6.456000328,25.42000008
18/07/24 0:57,6.421000481,6.460000515,25.42000008
18/07/24 0:57,6.447000504,6.464000225,25.48999977
18/07/24 0:57,6.447000504,6.464000225,25.48999977
18/07/24 0:57,6.429000378,6.456000328,25.44999886
18/07/24 0:57,6.429000378,6.456000328,25.44999886
18/07/24 0:57,6.425000191,6.455000401,25.43999863
18/07/24 0:58,6.409000397,6.464000225,25.3599987
18/07/24 0:58,6.409000397,6.464000225,25.3599987
18/07/24 0:58,6.461000443,6.456000328,25.54999924
18/07/24 0:58,6.453000069,6.461000443,25.50999832
18/07/24 0:58,6.452000141,6.460000515,25.50999832
18/07/24 0:58,6.453000069,6.455000401,25.52999878
18/07/24 0:58,6.453000069,6.455000401,25.52999878
18/07/24 0:58,6.457000256,6.461000443,25.52999878
18/07/24 0:58,6.453000069,6.463000298,25.5
18/07/24 0:58,6.426000118,6.459000111,25.4299984
18/07/24 0:58,6.447000504,6.457000256,25.50999832
18/07/24 0:58,6.447000504,6.457000256,25.50999832
18/07/24 0:58,6.433000088,6.459000111,25.44999886
18/07/24 0:58,6.434000492,6.460000515,25.44999886
18/07/24 0:58,6.437000275,6.460000515,25.45999908
18/07/24 0:58,6.443000317,6.460000515,25.47999954
18/07/24 0:58,6.450000286,6.460000515,25.5
18/07/24 0:58,6.450000286,6.460000515,25.5
18/07/24 0:58,6.43500042,6.46200037,25.43999863
18/07/24 0:58,6.420000076,6.451000214,25.4299984
18/07/24 0:58,6.420000076,6.451000214,25.4299984
18/07/24 0:58,6.420000076,6.451000214,25.4299984
18/07/24 0:58,6.415000439,6.448000431,25.42000008
18/07/24 0:58,6.442000389,6.443000317,25.52999878
18/07/24 0:58,6.447000504,6.448000431,25.52999878
18/07/24 0:58,6.447000504,6.452000141,25.51999855
18/07/24 0:58,6.437000275,6.454000473,25.47999954
18/07/24 0:58,6.429000378,6.455000401,25.44999886
18/07/24 0:58,6.427000523,6.455000401,25.43999863
18/07/24 0:58,6.451000214,6.456000328,25.50999832
18/07/24 0:58,6.458000183,6.450000286,25.55999947
18/07/24 0:58,6.453000069,6.446000099,25.54999924
18/07/24 0:58,6.463000298,6.452000141,25.56999969
18/07/24 0:58,6.440000534,6.456000328,25.46999931
18/07/24 0:58,6.420000076,6.453000069,25.42000008
18/07/24 0:58,6.421000481,6.451000214,25.4299984
18/07/24 0:58,6.42800045,6.444000244,25.47999954
18/07/24 0:58,6.441000462,6.449000359,25.5
18/07/24 0:58,6.447000504,6.453000069,25.50999832
18/07/24 0:58,6.458000183,6.450000286,25.54999924
18/07/24 0:58,6.457000256,6.453000069,25.53999901
18/07/24 0:58,6.46600008,6.452000141,25.56999969
18/07/24 0:58,6.453000069,6.457000256,25.50999832
18/07/24 0:58,6.449000359,6.458000183,25.5
18/07/24 0:58,6.452000141,6.459000111,25.50999832
18/07/24 0:58,6.447000504,6.457000256,25.48999977
18/07/24 0:58,6.445000172,6.46600008,25.45999908
18/07/24 0:58,6.445000172,6.472000122,25.4299984
18/07/24 0:58,6.444000244,6.473000526,25.4299984
18/07/24 0:58,6.422000408,6.461000443,25.38999939
18/07/24 0:58,6.422000408,6.461000443,25.38999939
18/07/24 0:58,6.421000481,6.464000225,25.37999916
18/07/24 0:58,6.433000088,6.459000111,25.43999863
18/07/24 0:58,6.447000504,6.461000443,25.46999931
18/07/24 0:58,6.454000473,6.464000225,25.48999977
18/07/24 0:58,6.459000111,6.474000454,25.46999931
18/07/24 0:58,6.436000347,6.464000225,25.4299984
18/07/24 0:58,6.438000202,6.459000111,25.44999886
18/07/24 0:58,6.423000336,6.463000298,25.38999939
18/07/24 0:58,6.410000324,6.467000484,25.32999992
18/07/24 0:59,6.400000095,6.470000267,25.28999901
18/07/24 0:59,6.40500021,6.472000122,25.28999901
18/07/24 0:59,6.412000179,6.472000122,25.30999947
18/07/24 0:59,6.417000294,6.467000484,25.34999847
18/07/24 0:59,6.422000408,6.471000195,25.34999847
18/07/24 0:59,6.425000191,6.475000381,25.34999847
18/07/24 0:59,6.42800045,6.470000267,25.36999893
18/07/24 0:59,6.429000378,6.461000443,25.39999962
18/07/24 0:59,6.438000202,6.463000298,25.42000008
18/07/24 0:59,6.43200016,6.460000515,25.42000008
18/07/24 0:59,6.42800045,6.459000111,25.39999962
18/07/24 0:59,6.427000523,6.460000515,25.39999962
18/07/24 0:59,6.433000088,6.464000225,25.39999962
18/07/24 0:59,6.434000492,6.463000298,25.40999985
18/07/24 0:59,6.445000172,6.461000443,25.44999886
18/07/24 0:59,6.409000397,6.456000328,25.34999847
18/07/24 0:59,6.416000366,6.460000515,25.3599987
18/07/24 0:59,6.418000221,6.465000153,25.34000015
18/07/24 0:59,6.413000107,6.463000298,25.32999992
18/07/24 0:59,6.416000366,6.46200037,25.34999847
18/07/24 0:59,6.416000366,6.46200037,25.34999847
18/07/24 0:59,6.416000366,6.46200037,25.34999847
18/07/24 0:59,6.4010005,6.46600008,25.27999878
