Time,SP,PV,OP,ts
18/07/24 0:35,1.907788,1.869323,38.48518,12
18/07/24 0:36,1.908857,1.869656,39.09941,12
18/07/24 0:36,1.909431,1.884219,39.15863,12
18/07/24 0:36,1.910123,1.923242,37.95727,12
18/07/24 0:36,1.911326,1.935086,37.27325,12
18/07/24 0:36,1.912519,1.942835,36.63847,12
18/07/24 0:37,1.912835,1.948713,35.98645,12
18/07/24 0:37,1.913386,1.950656,35.20907,12
18/07/24 0:37,1.914202,1.94918,34.73234,12
18/07/24 0:37,1.91493,1.947202,34.269,12
18/07/24 0:37,1.915355,1.945723,33.6558,12
18/07/24 0:38,1.91565,1.94527,33.22431,12
18/07/24 0:38,1.915523,1.942314,32.88435,12
18/07/24 0:38,1.915575,1.92492,33.1664,12
18/07/24 0:38,1.915425,1.89028,34.53025,12
18/07/24 0:38,1.915821,1.874997,35.63299,12
18/07/24 0:39,1.916574,1.868549,36.48802,12
18/07/24 0:39,1.917195,1.865011,37.4674,12
18/07/24 0:39,1.918494,1.864334,38.34872,12
18/07/24 0:39,1.918833,1.864017,39.28242,12
18/07/24 0:39,1.92038,1.881743,39.4632,12
18/07/24 0:40,1.921768,1.908469,38.99651,12
18/07/24 0:40,1.922585,1.930255,38.30475,12
18/07/24 0:40,1.923422,1.941177,37.74492,12
18/07/24 0:40,1.922717,1.946037,36.99872,12
18/07/24 0:40,1.921934,1.948209,36.45094,12
18/07/24 0:41,1.921398,1.948998,35.99324,12
18/07/24 0:41,1.921084,1.948768,35.57505,12
18/07/24 0:41,1.920126,1.947795,35.14362,12
18/07/24 0:41,1.918706,1.947819,34.5917,12
18/07/24 0:41,1.917889,1.948415,33.94805,12
18/07/24 0:42,1.918704,1.94846,33.51391,12
18/07/24 0:42,1.919026,1.948277,33.12376,12
18/07/24 0:42,1.918986,1.940627,32.97018,12
18/07/24 0:42,1.919631,1.907836,34.00383,12
18/07/24 0:42,1.920786,1.886353,35.13129,12
18/07/24 0:43,1.920956,1.875231,36.13137,12
18/07/24 0:43,1.920577,1.867202,37.15376,12
18/07/24 0:43,1.921688,1.861583,38.25824,12
18/07/24 0:43,1.922431,1.861185,39.22747,12
18/07/24 0:43,1.922894,1.871175,39.80473,12
18/07/24 0:44,1.923234,1.902054,39.32504,12
18/07/24 0:44,1.924189,1.924148,38.72332,12
18/07/24 0:44,1.924322,1.940216,38.03896,12
18/07/24 0:44,1.924324,1.952149,37.06465,12
18/07/24 0:44,1.923585,1.953701,36.50995,12
18/07/24 0:45,1.922295,1.958561,35.75462,12
18/07/24 0:45,1.921921,1.966309,34.92123,12
18/07/24 0:45,1.920281,1.971428,33.75751,12
18/07/24 0:45,1.917884,1.969209,32.8069,12
18/07/24 0:45,1.916813,1.936759,33.30158,12
18/07/24 0:46,1.915322,1.902252,34.40088,12
18/07/24 0:46,1.914281,1.879025,35.55794,12
18/07/24 0:46,1.912883,1.867474,36.64953,12
18/07/24 0:46,1.912139,1.861849,37.56728,12
18/07/24 0:46,1.911882,1.85662,38.53372,12
18/07/24 0:47,1.911751,1.856744,39.37354,12
18/07/24 0:47,1.911636,1.877636,39.37809,12
18/07/24 0:47,1.912554,1.902928,38.9024,12
18/07/24 0:47,1.913119,1.921922,38.25736,12
18/07/24 0:47,1.914194,1.93089,37.72626,12
18/07/24 0:48,1.914042,1.932367,37.34691,12
18/07/24 0:48,1.914299,1.932695,37.09295,12
18/07/24 0:48,1.914347,1.933405,36.74631,12
18/07/24 0:48,1.914371,1.933461,36.46324,12
18/07/24 0:48,1.913946,1.934046,36.12953,12
18/07/24 0:49,1.913273,1.937428,35.6628,12
18/07/24 0:49,1.912896,1.938815,35.26503,12
18/07/24 0:49,1.912422,1.945902,34.34227,12
18/07/24 0:49,1.911937,1.954029,33.1951,12
18/07/24 0:49,1.911317,1.950985,32.68869,12
18/07/24 0:50,1.910979,1.919137,33.38325,12
18/07/24 0:50,1.910404,1.887747,34.55495,12
18/07/24 0:50,1.910131,1.867575,35.79016,12
18/07/24 0:50,1.909511,1.857442,36.91072,12
18/07/24 0:50,1.910318,1.853016,37.90833,12
18/07/24 0:51,1.910609,1.850273,38.91914,12
18/07/24 0:51,1.911565,1.86311,39.38644,12
18/07/24 0:51,1.913032,1.891159,39.064,12
18/07/24 0:51,1.915131,1.913638,38.54804,12
18/07/24 0:51,1.914848,1.922804,38.1734,12
18/07/24 0:52,1.91605,1.925949,37.95908,12
18/07/24 0:52,1.914955,1.926497,37.71764,12
18/07/24 0:52,1.914197,1.926549,37.53066,12
18/07/24 0:52,1.914143,1.928279,37.26947,12
18/07/24 0:52,1.913963,1.92751,37.04166,12
18/07/24 0:52,1.91333,1.926609,36.85379,12
18/07/24 0:53,1.913038,1.931914,36.42694,12
18/07/24 0:53,1.912973,1.934364,36.01837,12
18/07/24 0:53,1.912554,1.933862,35.71531,12
18/07/24 0:53,1.913234,1.937783,35.13212,12
18/07/24 0:53,1.913099,1.939869,34.66492,12
18/07/24 0:54,1.91363,1.940147,34.25129,12
18/07/24 0:54,1.913551,1.940897,33.82083,12
18/07/24 0:54,1.913881,1.943836,33.29205,12
18/07/24 0:54,1.913251,1.939146,32.7529,12
18/07/24 0:54,1.912523,1.908991,33.56729,12
18/07/24 0:55,1.911965,1.884631,34.64,12
18/07/24 0:55,1.911529,1.871447,35.5902,12
18/07/24 0:55,1.911278,1.861145,36.74944,12
18/07/24 0:55,1.911668,1.853301,37.94805,12
18/07/24 0:55,1.912368,1.849342,39.12106,12
18/07/24 0:56,1.913256,1.867354,39.40691,12
18/07/24 0:56,1.913751,1.895769,38.92504,12
18/07/24 0:56,1.914871,1.915147,38.44032,12
18/07/24 0:56,1.915146,1.929773,37.78499,12
18/07/24 0:56,1.915513,1.931719,37.49651,12
18/07/24 0:57,1.915458,1.934606,37.15643,12
18/07/24 0:57,1.915831,1.934965,36.84611,12
18/07/24 0:57,1.915103,1.932543,36.60732,12
18/07/24 0:57,1.916235,1.937722,36.03387,12
18/07/24 0:57,1.916212,1.94015,35.63896,12
18/07/24 0:58,1.917175,1.941752,35.24171,12
18/07/24 0:58,1.917169,1.94533,34.71747,12
18/07/24 0:58,1.917781,1.952078,33.99223,12
18/07/24 0:58,1.916971,1.958964,32.94124,12
18/07/24 0:58,1.91594,1.946175,32.73421,12
18/07/24 0:59,1.914699,1.907537,33.83357,12
18/07/24 0:59,1.913312,1.877861,35.13454,12
18/07/24 0:59,1.912419,1.861991,36.32175,12
18/07/24 0:59,1.911067,1.852492,37.75035,12
18/07/24 0:59,1.910309,1.847787,38.81062,12
18/07/24 1:00,1.909626,1.858757,39.32097,12
18/07/24 1:00,1.909419,1.882259,39.10542,12
18/07/24 1:00,1.909094,1.909131,38.51984,12
18/07/24 1:00,1.909425,1.917655,38.1576,12
18/07/24 1:00,1.908959,1.921754,37.83918,12
18/07/24 1:01,1.909591,1.92344,37.61187,12
18/07/24 1:01,1.909249,1.923759,37.36671,12
18/07/24 1:01,1.908506,1.922951,37.10069,12
18/07/24 1:01,1.907858,1.925829,36.69782,12
18/07/24 1:01,1.908205,1.928602,36.27124,12
18/07/24 1:02,1.907989,1.928456,35.95698,12
18/07/24 1:02,1.907162,1.930299,35.53681,12
18/07/24 1:02,1.906682,1.937953,34.8441,12
18/07/24 1:02,1.905841,1.942308,33.95267,12
18/07/24 1:02,1.904807,1.940805,33.39987,12
18/07/24 1:03,1.904269,1.94098,32.7762,12
18/07/24 1:03,1.90275,1.92183,32.9599,12
18/07/24 1:03,1.902266,1.880042,34.41034,12
18/07/24 1:03,1.901462,1.859106,35.60332,12
18/07/24 1:03,1.900275,1.850148,36.71547,12
18/07/24 1:04,1.899913,1.844548,37.7015,12
18/07/24 1:04,1.899772,1.842872,38.70026,12
18/07/24 1:04,1.900047,1.855478,39.07463,12
18/07/24 1:04,1.900285,1.894817,38.32833,12
18/07/24 1:04,1.900814,1.91308,37.67166,12
18/07/24 1:05,1.902223,1.920272,37.21762,12
18/07/24 1:05,1.902769,1.921215,36.91748,12
18/07/24 1:05,1.903624,1.923186,36.58858,12
18/07/24 1:05,1.903363,1.925827,36.11972,12
18/07/24 1:05,1.903877,1.925002,35.82507,12
18/07/24 1:06,1.904196,1.921756,35.61543,12
18/07/24 1:06,1.90414,1.919013,35.4598,12
18/07/24 1:06,1.904939,1.920517,35.21612,12
18/07/24 1:06,1.905057,1.919184,34.99706,12
18/07/24 1:06,1.906656,1.917541,34.91541,12
18/07/24 1:07,1.906104,1.919617,34.66745,12
18/07/24 1:07,1.906535,1.917749,34.50517,12
18/07/24 1:07,1.905609,1.916198,34.37288,12
18/07/24 1:07,1.905718,1.919717,33.96026,12
18/07/24 1:07,1.905574,1.917559,33.81852,12
18/07/24 1:08,1.905354,1.922087,33.44426,12
18/07/24 1:08,1.904759,1.928064,32.92225,12
18/07/24 1:08,1.904045,1.926316,32.53096,12
18/07/24 1:08,1.90314,1.893078,33.50434,12
18/07/24 1:08,1.901863,1.875851,34.35363,12
18/07/24 1:09,1.900742,1.865719,35.11914,12
18/07/24 1:09,1.900417,1.857954,36.07847,12
18/07/24 1:09,1.899958,1.85531,36.82207,12
18/07/24 1:09,1.899473,1.85682,37.66264,12
18/07/24 1:09,1.900257,1.85778,38.29794,12
18/07/24 1:10,1.900992,1.863381,38.7751,12
18/07/24 1:10,1.902455,1.886825,38.42337,12
18/07/24 1:10,1.903195,1.905894,37.89207,12
18/07/24 1:10,1.905074,1.921015,37.21946,12
18/07/24 1:10,1.905997,1.929317,36.67286,12
18/07/24 1:11,1.906559,1.934784,36.07576,12
18/07/24 1:11,1.906157,1.937276,35.5575,12
18/07/24 1:11,1.9053,1.937946,34.99567,12
18/07/24 1:11,1.904704,1.938369,34.26701,12
18/07/24 1:11,1.90428,1.938755,33.71074,12
18/07/24 1:12,1.903837,1.936788,33.20497,12
18/07/24 1:12,1.902311,1.933376,32.77821,12
18/07/24 1:12,1.90052,1.928334,32.3284,12
18/07/24 1:12,1.899666,1.912308,32.46175,12
18/07/24 1:12,1.898074,1.88556,33.34461,12
18/07/24 1:13,1.896376,1.86335,34.3844,12
18/07/24 1:13,1.893406,1.847409,35.46065,12
18/07/24 1:13,1.890999,1.838363,36.51168,12
18/07/24 1:13,1.889657,1.835381,37.76525,12
18/07/24 1:13,1.88871,1.837496,38.39621,12
18/07/24 1:14,1.887944,1.85376,38.49863,12
18/07/24 1:14,1.888267,1.877541,38.02679,12
18/07/24 1:14,1.889335,1.894291,37.52872,12
18/07/24 1:14,1.890744,1.905882,36.94789,12
18/07/24 1:14,1.891726,1.910467,36.54441,12
18/07/24 1:15,1.892539,1.913566,36.17493,12
18/07/24 1:15,1.893497,1.915465,35.82446,12
18/07/24 1:15,1.894379,1.91566,35.44706,12
18/07/24 1:15,1.894805,1.915026,35.07978,12
18/07/24 1:15,1.895531,1.914584,34.82934,12
18/07/24 1:16,1.895738,1.915813,34.49958,12
18/07/24 1:16,1.896192,1.917629,34.13411,12
18/07/24 1:16,1.897361,1.919672,33.76143,12
18/07/24 1:16,1.898599,1.923899,33.19598,12
18/07/24 1:16,1.898797,1.926148,32.72392,12
18/07/24 1:17,1.899411,1.928406,32.22939,12
18/07/24 1:17,1.899664,1.927097,31.89018,12
18/07/24 1:17,1.89991,1.89579,32.69431,12
18/07/24 1:17,1.900155,1.865435,34.10105,12
18/07/24 1:17,1.90032,1.847222,35.40338,12
18/07/24 1:18,1.900302,1.835768,36.69876,12
18/07/24 1:18,1.900874,1.830001,37.95554,12
18/07/24 1:18,1.901242,1.839124,38.92648,12
18/07/24 1:18,1.90183,1.882777,38.30774,12
18/07/24 1:18,1.903648,1.908962,37.58495,12
18/07/24 1:19,1.904425,1.924734,36.85975,12
18/07/24 1:19,1.904892,1.930802,36.30381,12
18/07/24 1:19,1.905188,1.93094,35.91215,12
18/07/24 1:19,1.904671,1.932262,35.34911,12
18/07/24 1:19,1.904128,1.936475,34.6335,12
18/07/24 1:20,1.903663,1.938452,34.03929,12
18/07/24 1:20,1.903042,1.939334,33.45273,12
18/07/24 1:20,1.902291,1.93933,32.81285,12
18/07/24 1:20,1.902824,1.937176,32.18412,12
18/07/24 1:20,1.90179,1.910646,32.67418,12
18/07/24 1:21,1.90158,1.883108,33.68815,12
18/07/24 1:21,1.900403,1.865067,34.67902,12
18/07/24 1:21,1.899965,1.856972,35.55879,12
18/07/24 1:21,1.900381,1.850682,36.61715,12
18/07/24 1:21,1.900278,1.847293,37.60024,12
18/07/24 1:22,1.901,1.848994,38.36311,12
18/07/24 1:22,1.901771,1.861747,38.61821,12
18/07/24 1:22,1.903476,1.891676,38.06607,12
18/07/24 1:22,1.90412,1.919601,37.0739,12
18/07/24 1:22,1.905033,1.932148,36.31666,12
18/07/24 1:23,1.905328,1.939066,35.62217,12
18/07/24 1:23,1.904829,1.940991,34.99055,12
18/07/24 1:23,1.90492,1.941087,34.40148,12
18/07/24 1:23,1.903563,1.943823,33.36909,12
18/07/24 1:23,1.903078,1.947624,32.58125,12
18/07/24 1:24,1.901875,1.940952,32.09533,12
18/07/24 1:24,1.900419,1.907278,32.82783,12
18/07/24 1:24,1.898986,1.877892,33.90842,12
18/07/24 1:24,1.896098,1.855067,35.32397,12
18/07/24 1:24,1.895189,1.846903,36.24999,12
18/07/24 1:25,1.895212,1.83881,37.39832,12
18/07/24 1:25,1.894937,1.835779,38.29805,12
18/07/24 1:25,1.895567,1.843062,39.12362,12
18/07/24 1:25,1.895878,1.873305,38.69002,12
18/07/24 1:25,1.895326,1.901916,37.81297,12
18/07/24 1:26,1.894491,1.916809,37.06086,12
18/07/24 1:26,1.893868,1.9244,36.36042,12
18/07/24 1:26,1.894242,1.928778,35.62817,12
18/07/24 1:26,1.8938,1.931294,34.87508,12
18/07/24 1:26,1.893008,1.932611,34.17021,12
18/07/24 1:27,1.892311,1.933752,33.49992,12
18/07/24 1:27,1.890863,1.935143,32.68744,12
18/07/24 1:27,1.890169,1.915306,32.75928,12
18/07/24 1:27,1.889432,1.86402,34.53022,12
18/07/24 1:27,1.888566,1.846206,35.69307,12
18/07/24 1:28,1.888252,1.839076,36.70034,12
18/07/24 1:28,1.888025,1.836049,37.5031,12
18/07/24 1:28,1.888156,1.835325,38.39996,12
18/07/24 1:28,1.887852,1.853127,38.85871,12
18/07/24 1:28,1.888222,1.881839,38.19187,12
18/07/24 1:29,1.888044,1.901169,37.46812,12
18/07/24 1:29,1.888266,1.911048,36.8536,12
18/07/24 1:29,1.888795,1.917601,36.13599,12
18/07/24 1:29,1.888291,1.919737,35.5506,12
18/07/24 1:29,1.887266,1.91809,35.04833,12
18/07/24 1:30,1.886924,1.916507,34.63586,12
18/07/24 1:30,1.886564,1.916607,34.20547,12
18/07/24 1:30,1.885186,1.91652,33.6479,12
18/07/24 1:30,1.884003,1.914005,33.22584,12
18/07/24 1:30,1.884236,1.91022,32.9351,12
18/07/24 1:31,1.884472,1.906544,32.69443,12
18/07/24 1:31,1.884118,1.894711,32.83414,12
18/07/24 1:31,1.884674,1.86732,33.82034,12
18/07/24 1:31,1.88421,1.849264,34.96779,12
18/07/24 1:31,1.884697,1.842999,35.78357,12
18/07/24 1:32,1.885515,1.840806,36.48882,12
18/07/24 1:32,1.885861,1.839685,37.22728,12
18/07/24 1:32,1.88757,1.83697,38.18047,12
18/07/24 1:32,1.888682,1.836416,39.196,12
18/07/24 1:32,1.890524,1.85967,39.11125,12
18/07/24 1:33,1.891805,1.884743,38.57197,12
18/07/24 1:33,1.893212,1.900447,38.07768,12
18/07/24 1:33,1.89509,1.913575,37.45873,12
18/07/24 1:33,1.896473,1.924471,36.67212,12
18/07/24 1:33,1.896411,1.92753,36.10738,12
18/07/24 1:34,1.896248,1.927018,35.65044,12
18/07/24 1:34,1.896044,1.924978,35.24987,12
18/07/24 1:34,1.896136,1.924312,34.45441,12
18/07/24 1:34,1.895758,1.924043,33.97576,12
18/07/24 1:34,1.894437,1.923284,33.52206,12
18/07/24 1:35,1.892779,1.921828,33.07133,12
18/07/24 1:35,1.891835,1.919471,32.68699,12
18/07/24 1:35,1.890755,1.896662,33.13647,12
18/07/24 1:35,1.889821,1.861989,34.50898,12
18/07/24 1:35,1.888637,1.844067,35.63601,12
18/07/24 1:36,1.888219,1.832323,36.798,12
18/07/24 1:36,1.887786,1.828967,37.77361,12
18/07/24 1:36,1.888413,1.831186,38.68528,12
18/07/24 1:36,1.889216,1.852417,38.97047,12
18/07/24 1:36,1.890083,1.883412,38.27907,12
18/07/24 1:37,1.890561,1.905185,37.48111,12
18/07/24 1:37,1.891375,1.919061,36.6736,12
18/07/24 1:37,1.891415,1.925781,35.969,12
18/07/24 1:37,1.892122,1.930226,34.97579,12
18/07/24 1:37,1.892499,1.929679,34.41969,12
18/07/24 1:38,1.892296,1.926782,33.95607,12
