Time,PV,OP,SP,ts
0,-0.4737545802121951,0.0310575807826952,-1.0239101053752415,20.0
20,-0.4308347997168982,-0.2177063877834726,-1.0873346048337345,20.0
40,-0.6443074871531858,-0.4281693022615843,-1.1971373540405983,20.0
60,-0.4169081893417846,-0.8051729152348138,-1.3363453417377456,20.0
80,-0.3391718829087025,-1.1419466440579973,-1.535865194682086,20.0
100,-0.4076237824250421,-1.670060315030437,-1.713743085051384,20.0
120,-0.4296673816874264,-2.2077630268824757,-1.927178243881536,20.0
140,-1.6177143744567608,-2.38383765682685,-2.066386231578683,20.0
160,-2.1525566439120727,-2.1369474088923277,-2.287566356711069,20.0
180,-2.1479144404537016,-1.9073615220853597,-2.375727143342893,20.0
200,-2.302233369620153,-1.6796493559100358,-2.417473061000332,20.0
220,-2.290627860974224,-1.4021733741354114,-2.4391333331883778,20.0
240,-2.509896435568597,-1.0807200669474502,-2.3463402144656182,20.0
260,-2.565589142739293,-0.6941825225249632,-2.177745297891197,20.0
280,-2.161841050828817,-0.2655413733207865,-1.9612158144627536,20.0
300,-1.49589086949891,-0.1602823613665589,-1.6766111898718747,20.0
320,-1.176842389209072,-0.0646123902919323,-1.4291384604605049,20.0
340,-1.3589870704662328,0.1458505241861802,-1.2265242829178733,20.0
360,-1.1246244674672738,0.2778927192868752,-1.0409197358593465,20.0
380,-0.8717067849645889,0.3850805613030916,-0.9295606695468326,20.0
400,-0.5016078009624244,0.4768928722537414,-0.8754374534962267,20.0
420,-0.6733143916031279,0.3908119420587128,-0.8011919727502138,20.0
440,-0.636190498265917,0.3869542819347371,-0.8027299802428552,20.0
460,-0.4760756819413817,0.3487083372770222,-0.8120129540377339,20.0
480,-0.4783967836705664,0.2300577337495614,-0.8877964422763882,20.0
500,-0.431988483416613,0.0960867085868785,-0.954315266333172,20.0
520,-0.3936971720499284,-0.1201075866468572,-1.101249910719548,20.0
540,-0.7661309921110364,-0.4013861191151158,-1.3193357112536408,20.0
560,-0.558454191832835,-0.7266970864270548,-1.5157612395996876,20.0
580,-0.2533185875883518,-1.2242250235593906,-1.7493003535122378,20.0
600,-0.282325492038292,-1.811691551010732,-1.937999225169056,20.0
620,-0.3774631942753871,-2.51009336174158,-2.047820283988928,20.0
640,-1.7569392752186246,-2.7818379627605814,-2.1127827909400625,20.0
660,-2.4611670335854554,-2.4565269954486437,-2.1560850257031507,20.0
680,-2.456538564456843,-1.993442452280387,-2.0601975823820977,20.0
700,-2.685091545967959,-1.4672576113699365,-1.9921407508326696,20.0
720,-2.7593393326423827,-0.8414900298305389,-1.8792253674145063,20.0
740,-1.7093635569351977,-0.2846643456496429,-1.690526495757686,20.0
760,-1.4819642591237965,-0.1430882190996903,-1.5296765454855012,20.0
780,-1.032975284988837,-0.122036416708845,-1.443072075959327,20.0
800,-1.201207090200641,-0.0875930227447655,-1.2698265176809618,20.0
820,-0.9146265654598856,-0.060809839598297,-1.1414578208843429,20.0
840,-1.1037482862343613,0.0922841578932432,-1.05639135885081,20.0
860,-1.0840257887011635,0.210934761420704,-0.979051553506506,20.0
880,-0.4633164895957398,0.2491807060784188,-0.9048243823735014,20.0
900,-0.8345828916273761,0.1802939181502597,-0.8738811363905744,20.0
920,-0.5039289026916091,0.1229250011636874,-0.8584095133991135,20.0
940,-0.5410527960288218,0.0750900156263756,-0.9001737406695579,20.0
960,-0.4250251782290552,-0.1468907697933247,-1.0440140604576402,20.0
980,-0.4215503928001558,-0.3248391203693456,-1.1801277235564935,20.0
1000,-0.5016078009624244,-0.6673993393784956,-1.3471663230252655,20.0
1020,-0.3739746745167288,-1.0270985912241708,-1.552874825166191,20.0
1040,-0.3786168779750999,-1.5954421463466546,-1.713743085051384,20.0
1060,-0.3229379051341612,-2.0967726341726256,-1.840555464742353,20.0
1080,-0.7788901844566783,-2.624941414575406,-1.9225459117906003,20.0
1100,-2.1954901587371287,-2.590498020611327,-2.0400936272997017,20.0
1120,-2.2558250693661974,-2.2900414063838688,-2.0957731604559573,20.0
1140,-2.433327547164987,-1.8824520595705363,-2.077207212866203,20.0
1160,-2.521501944214524,-1.3925843332558117,-1.9998674075218987,20.0
1180,-2.593442363489522,-0.7936550442932251,-1.86067772943776,20.0
1200,-1.41815456306583,-0.3688715552130251,-1.7291963984298393,20.0
1220,-1.4761683719657122,-0.254078611809541,-1.5544311422718409,20.0
1240,-0.9099980963312716,-0.2310979793567069,-1.387392542803069,20.0
1260,-1.1153400605505313,-0.1813341637574042,-1.2543732043025064,20.0
1280,-0.9842458830056972,-0.122036416708845,-1.1399198133916988,20.0
1300,-0.9645233854724974,0.0271999206587194,-1.0734009893349148,20.0
1320,-0.8218099649519752,0.1458505241861802,-1.0069004748911363,20.0
1340,-0.6443074871531858,0.1190673410397117,-0.9140890465553692,20.0
1360,-0.6617088829572008,-0.0340266564518285,-0.9079187069717924,20.0
1380,-0.3890687029213162,-0.1029134443799886,-0.9496646246292312,20.0
1400,-0.348456289825445,-0.2119750070278495,-0.9821458781047973,20.0
1420,-0.5120458915788797,-0.4129039900567046,-1.0996935936138958,20.0
1440,-0.4726008965124822,-0.6042439322059587,-1.2157033016303531,20.0
1460,-0.6419863854240011,-0.8414900298305389,-1.382741901099125,20.0
